Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-03-29 20:00";0,3;12,5;0,36;70,2;6,2;1,6;-3,3;297;0,8
"2022-03-29 19:00";0,3;10,3;0,33;74,9;5,5;0,8;-3,1;313;1,6
"2022-03-29 18:00";0,3;11,1;0,31;73,6;5,5;0,8;-3,1;322;1,3
"2022-03-29 17:00";0,5;6,6;0,27;76,9;5,5;0,8;-2,3;319;1,5
"2022-03-29 16:00";0,6;4,3;0,25;78,1;5,5;0,8;-2,2;336;1,3
"2022-03-29 15:00";0,7;4,4;0,25;77,7;5,5;0,8;-2,3;333;1,4
"2022-03-29 14:00";0,4;4,9;0,25;76,9;5,5;0,8;-2,6;352;1,1
"2022-03-29 13:00";0,4;3,0;0,24;78,6;5,5;0,8;-3,0;351;1,2
"2022-03-29 12:00";0,3;3,8;0,25;76,8;5,5;0,8;-3,1;351;1,3
"2022-03-29 11:00";0,3;6,1;0,25;74,0;4,7;0,8;-3,5;3;1,0
"2022-03-29 10:00";0,3;5,2;0,24;75,0;3,9;0,8;-3,6;349;1,3
"2022-03-29 09:00";0,4;7,5;0,25;72,9;3,9;0,8;-3,3;357;1,3
"2022-03-29 08:00";0,6;6,7;0,26;71,7;3,9;1,2;-3,1;334;1,3
"2022-03-29 07:00";0,3;2,6;0,24;75,7;3,9;1,6;-3,0;330;1,4
"2022-03-29 06:00";0,2;1,4;0,24;78,1;3,9;1,6;-2,9;333;1,4
"2022-03-29 05:00";0,5;0,6;0,25;76,9;3,9;1,6;-2,5;343;1,8
"2022-03-29 04:00";0,5;0,7;0,24;74,1;3,9;1,6;-2,0;340;1,6
"2022-03-29 03:00";0,4;0,7;0,24;73,4;3,9;1,6;-1,7;338;1,5
"2022-03-29 02:00";0,0;0,5;0,24;72,0;8,2;2,0;-1,4;339;1,5
"2022-03-29 01:00";0,2;0,4;0,24;71,6;12,5;2,4;0,4;343;1,8
"2022-03-29 00:00";0,1;1,7;0,24;74,7;12,5;2,4;3,8;298;1,4
"2022-03-28 23:00";0,4;5,1;0,29;75,0;14,8;2,0;3,8;265;1,0
"2022-03-28 22:00";0,4;5,0;0,30;74,5;17,2;1,6;4,5;261;1,1
"2022-03-28 21:00";0,3;6,4;0,29;70,3;17,2;1,6;4,4;270;1,3
"2022-03-28 20:00";0,1;3,9;0,27;73,1;12,5;1,6;5,2;283;1,9
"2022-03-28 19:00";0,0;4,4;0,25;73,2;7,8;1,6;6,4;288;2,2
"2022-03-28 18:00";0,0;4,3;0,25;73,3;7,8;1,6;7,0;293;2,5
"2022-03-28 17:00";0,1;6,8;0,26;76,0;9,4;2,8;6,5;278;1,9
"2022-03-28 16:00";0,1;5,6;0,28;81,2;10,9;4,0;5,5;239;1,5
"2022-03-28 15:00";0,2;7,9;0,30;80,6;10,9;4,0;4,8;246;1,2
"2022-03-28 14:00";0,0;6,8;0,25;86,5;10,5;4,4;5,0;293;1,8
"2022-03-28 13:00";0,3;8,0;0,27;83,4;10,2;4,7;7,9;258;1,2
"2022-03-28 12:00";0,5;6,7;0,26;82,4;10,2;4,7;7,9;256;1,5
"2022-03-28 11:00";0,5;7,7;0,33;72,0;9,0;4,0;6,0;232;1,5
"2022-03-28 10:00";0,4;11,9;0,42;63,7;7,8;3,2;4,8;225;1,1
"2022-03-28 09:00";0,2;18,7;0,42;53,3;7,8;3,2;3,6;211;1,1
"2022-03-28 08:00";0,2;10,0;0,33;58,4;7,4;2,0;2,8;210;1,3
"2022-03-28 07:00";0,1;4,7;0,26;62,2;7,0;0,8;2,2;210;1,2
"2022-03-28 06:00";0,2;2,3;0,24;64,8;7,0;0,8;1,7;210;1,3
"2022-03-28 05:00";0,2;2,5;0,25;65,3;7,4;0,4;0,9;204;1,5
"2022-03-28 04:00";0,2;1,4;0,25;67,3;7,8;0,0;-0,3;196;2,0
"2022-03-28 03:00";0,1;0,6;0,24;70,2;7,8;0,0;-1,2;189;2,3
"2022-03-28 02:00";0,1;0,3;0,25;73,9;25,8;8,3;-1,6;184;3,0
"2022-03-28 01:00";0,1;1,1;0,25;75,1;43,7;16,6;-2,2;176;2,6
"2022-03-28 00:00";0,2;1,8;0,28;76,1;43,7;16,6;-2,3;176;2,6
"2022-03-27 23:00";0,4;4,0;0,44;75,4;32,4;11,5;-1,0;200;2,1
"2022-03-27 22:00";0,8;8,7;0,56;70,4;21,1;6,3;-0,2;205;1,9
"2022-03-27 21:00";2,1;31,5;1,07;50,0;21,1;6,3;-0,2;195;2,1
"2022-03-27 20:00";0,9;17,3;0,69;65,4;18,0;4,4;0,1;225;0,9
"2022-03-27 19:00";0,1;5,2;0,28;77,7;14,8;2,4;0,4;286;1,3
"2022-03-27 18:00";0,0;3,9;0,26;80,4;14,8;2,4;0,6;299;1,8
"2022-03-27 17:00";0,1;3,0;0,25;81,4;18,7;2,8;0,8;309;2,0
"2022-03-27 16:00";0,2;2,8;0,25;82,9;22,6;3,2;0,4;315;2,9
"2022-03-27 15:00";0,1;2,3;0,24;83,0;22,6;3,2;0,0;319;2,8
"2022-03-27 14:00";0,1;2,3;0,24;83,3;22,6;2,4;-0,6;322;3,5
"2022-03-27 13:00";0,1;2,4;0,25;82,0;22,6;1,6;-1,2;324;3,2
"2022-03-27 12:00";0,1;1,9;0,25;82,4;22,6;1,6;-1,9;320;3,9
"2022-03-27 11:00";0,0;1,9;0,25;82,0;15,2;1,2;-2,4;326;3,8
"2022-03-27 10:00";0,1;1,3;0,25;78,5;7,8;0,8;-2,9;324;3,7
"2022-03-27 09:00";0,1;1,2;0,24;73,0;7,8;0,8;-3,1;318;3,4
"2022-03-27 08:00";0,2;0,8;0,24;69,2;8,2;0,8;-3,4;311;2,8
"2022-03-27 07:00";0,0;0,7;0,23;68,8;8,6;0,8;-3,2;309;3,1
"2022-03-27 06:00";0,1;0,8;0,23;68,5;8,6;0,8;-2,8;315;3,1
"2022-03-27 05:00";0,2;1,0;0,23;68,2;9,0;0,8;-2,6;316;3,2
"2022-03-27 02:00";0,3;1,3;0,23;70,9;9,4;0,8;-1,9;319;3,3
"2022-03-27 01:00";0,2;1,6;0,24;73,5;10,2;2,8;-1,4;322;3,6
"2022-03-27 00:00";0,1;1,6;0,24;74,6;10,9;4,7;-1,7;321;3,6
"2022-03-26 23:00";0,2;2,8;0,24;73,8;10,9;4,7;-1,3;320;3,6
"2022-03-26 22:00";0,2;3,5;0,26;70,9;11,7;6,3;-1,3;319;3,9
"2022-03-26 21:00";0,3;4,4;0,26;69,4;12,5;7,9;-1,7;319;3,5
"2022-03-26 20:00";0,2;4,5;0,27;71,8;12,5;7,9;-1,0;321;3,5
"2022-03-26 19:00";0,1;4,1;0,28;74,3;10,9;7,5;-0,4;323;3,8
"2022-03-26 18:00";0,1;4,0;0,27;70,1;9,4;7,1;-0,5;315;3,7
"2022-03-26 17:00";0,1;4,6;0,28;70,6;9,4;7,1;0,5;316;4,4
"2022-03-26 16:00";0,2;5,1;0,29;71,0;8,6;4,7;1,4;318;4,3
"2022-03-26 15:00";0,2;3,5;0,30;78,8;7,8;2,4;3,3;319;4,5
"2022-03-26 14:00";0,1;3,2;0,30;80,2;7,8;2,4;2,2;306;3,1
"2022-03-26 13:00";0,1;3,3;0,27;81,0;12,5;2,4;3,2;298;2,9
"2022-03-26 12:00";0,1;3,5;0,25;80,5;17,2;2,4;3,1;295;2,5
"2022-03-26 11:00";0,1;2,9;0,26;79,2;17,2;2,4;3,7;300;2,7
"2022-03-26 10:00";0,1;2,3;0,26;79,8;14,1;3,6;4,0;295;2,7
"2022-03-26 09:00";0,2;2,6;0,24;80,2;10,9;4,7;3,7;289;1,9
"2022-03-26 08:00";0,3;2,3;0,23;81,7;10,9;4,7;3,2;274;1,6
"2022-03-26 07:00";0,3;2,6;0,23;81,4;13,3;6,3;3,0;264;1,4
"2022-03-26 06:00";0,2;1,5;0,22;83,3;15,6;7,9;3,5;281;1,5
"2022-03-26 05:00";0,3;2,4;0,24;81,4;15,6;7,9;3,9;271;1,4
"2022-03-26 04:00";0,4;4,8;0,26;81,6;18,0;8,7;4,2;252;1,2
"2022-03-26 03:00";0,4;3,3;0,27;87,1;20,3;9,5;4,6;238;1,3
"2022-03-26 02:00";0,1;3,1;0,27;88,6;20,3;9,5;5,1;221;1,0
"2022-03-26 01:00";0,2;4,9;0,29;84,8;23,4;10,3;5,1;216;1,2
"2022-03-26 00:00";0,2;5,1;0,31;83,5;26,6;11,1;4,9;210;1,2
"2022-03-25 23:00";0,2;5,6;0,36;84,0;26,6;11,1;5,1;217;1,3
"2022-03-25 22:00";0,3;6,2;0,34;84,5;30,8;9,9;5,4;226;1,0
"2022-03-25 21:00";0,5;6,9;0,36;86,2;35,1;8,7;6,3;228;1,2
"2022-03-25 20:00";0,7;8,5;0,41;92,0;35,1;8,7;7,6;234;1,2
"2022-03-25 19:00";0,7;8,3;0,35;95,5;35,9;8,3;9,0;231;1,4
"2022-03-25 18:00";0,5;8,3;0,37;87,9;36,7;7,9;10,2;219;1,3
"2022-03-25 17:00";0,5;9,5;0,39;83,8;36,7;7,9;10,6;214;1,3
"2022-03-25 16:00";0,3;8,1;0,34;85,4;33,6;8,7;11,3;199;1,4
"2022-03-25 15:00";0,4;10,0;0,32;85,5;30,5;9,5;11,3;214;1,3
"2022-03-25 14:00";0,2;6,9;0,31;90,1;30,5;9,5;12,1;205;1,3
"2022-03-25 13:00";0,2;5,8;0,33;90,3;30,8;11,1;11,3;188;1,6
"2022-03-25 12:00";0,4;7,4;0,35;87,9;31,2;12,7;10,3;207;0,9
"2022-03-25 11:00";0,5;7,6;0,36;82,2;31,2;12,7;8,1;180;1,3
"2022-03-25 10:00";0,6;12,5;0,42;71,1;22,6;10,3;6,1;225;0,9
"2022-03-25 09:00";0,6;26,4;0,48;56,5;14,1;7,9;4,2;193;0,8
"2022-03-25 08:00";0,4;22,8;0,51;52,8;14,1;7,9;2,3;206;1,1
"2022-03-25 07:00";0,3;10,8;0,34;60,7;13,7;7,5;1,8;202;1,1
"2022-03-25 06:00";0,2;7,1;0,32;63,5;13,3;7,1;1,9;189;0,9
"2022-03-25 05:00";0,6;4,1;0,29;70,6;13,3;7,1;2,2;211;0,9
"2022-03-25 04:00";0,2;4,0;0,28;71,0;15,2;7,9;2,4;207;0,6
"2022-03-25 03:00";0,1;3,6;0,30;73,7;17,2;8,7;2,9;210;1,0
"2022-03-25 02:00";0,3;5,7;0,35;72,2;17,2;8,7;3,6;202;1,3
"2022-03-25 01:00";0,2;6,2;0,30;74,7;24,6;11,5;4,3;249;0,6
"2022-03-25 00:00";0,7;7,3;0,31;77,8;32,0;14,2;5,0;271;0,7
"2022-03-24 23:00";0,9;10,7;0,33;77,5;32,0;14,2;5,8;248;1,1
"2022-03-24 22:00";1,1;11,8;0,38;77,5;37,5;16,2;6,6;261;0,8
"2022-03-24 21:00";1,4;15,8;0,43;75,6;43,0;18,2;7,3;257;0,7
"2022-03-24 20:00";1,2;19,3;0,52;75,2;43,0;18,2;7,8;242;0,6
"2022-03-24 19:00";1,0;21,1;0,66;75,9;34,0;13,4;8,9;217;0,6
"2022-03-24 18:00";0,6;18,7;0,49;80,9;25,0;8,7;10,0;230;0,8
"2022-03-24 17:00";0,3;12,8;0,34;86,6;25,0;8,7;10,3;256;0,9
"2022-03-24 16:00";0,3;8,8;0,30;86,9;26,6;9,5;9,8;250;1,0
"2022-03-24 15:00";0,2;7,2;0,28;84,9;28,1;10,3;8,8;265;1,4
"2022-03-24 14:00";0,2;6,2;0,29;83,8;28,1;10,3;7,7;257;1,4
"2022-03-24 13:00";0,6;8,0;0,35;81,5;23,0;10,3;6,8;250;1,2
"2022-03-24 12:00";0,8;11,2;0,36;71,8;18,0;10,3;3,5;238;1,3
"2022-03-24 11:00";0,5;10,6;0,34;68,0;18,0;10,3;2,0;250;1,2
"2022-03-24 10:00";0,3;12,5;0,40;65,2;16,8;9,5;0,3;223;1,3
"2022-03-24 09:00";0,3;18,9;0,40;58,9;15,6;8,7;-0,4;229;1,1
"2022-03-24 08:00";0,3;11,9;0,35;65,1;15,6;8,7;-0,6;232;1,2
"2022-03-24 07:00";0,4;6,8;0,28;70,4;14,4;7,9;-0,4;234;1,0
"2022-03-24 06:00";0,2;4,6;0,27;73,7;13,3;7,1;-0,0;262;0,9
"2022-03-24 05:00";0,1;4,0;0,26;75,8;13,3;7,1;0,1;287;0,9
"2022-03-24 04:00";0,1;4,8;0,26;78,2;12,9;6,7;0,3;278;1,1
"2022-03-24 03:00";0,1;3,4;0,26;80,5;12,5;6,3;0,6;278;0,8
"2022-03-24 02:00";0,1;6,1;0,26;79,9;12,5;6,3;0,9;291;1,1
"2022-03-24 01:00";0,1;4,0;0,26;83,2;13,7;6,7;1,2;294;1,1
"2022-03-24 00:00";0,1;4,9;0,27;77,1;14,8;7,1;1,3;288;1,2
"2022-03-23 23:00";0,3;9,0;0,30;75,5;14,8;7,1;2,0;272;1,1
"2022-03-23 22:00";0,1;9,1;0,30;86,0;27,7;12,3;2,8;292;1,2
"2022-03-23 21:00";0,2;10,3;0,31;83,1;40,6;17,4;3,0;292;1,3
"2022-03-23 20:00";0,2;12,3;0,34;79,8;40,6;17,4;3,0;290;1,3
"2022-03-23 19:00";0,4;10,6;0,34;87,3;37,5;15,4;4,1;303;2,1
"2022-03-23 18:00";0,6;13,7;0,35;92,7;34,4;13,4;5,8;306;1,9
"2022-03-23 17:00";0,6;16,0;0,50;93,4;34,4;13,4;6,5;281;0,9
"2022-03-23 16:00";0,4;13,1;0,32;95,4;39,0;14,6;7,1;287;1,0
"2022-03-23 15:00";0,3;8,7;0,31;101,2;43,7;15,8;8,4;245;1,1
"2022-03-23 14:00";0,6;8,1;0,31;101,2;43,7;15,8;8,9;284;1,6
"2022-03-23 13:00";1,3;7,9;0,34;101,8;53,9;17,0;8,2;260;1,4
"2022-03-23 12:00";1,9;9,9;0,34;99,3;64,0;18,2;7,2;252;1,1
"2022-03-23 11:00";2,1;11,2;0,36;96,0;64,0;18,2;6,2;248;1,1
"2022-03-23 10:00";1,6;13,6;0,41;87,6;50,0;17,0;5,4;208;0,8
"2022-03-23 09:00";1,5;22,8;0,47;77,8;35,9;15,8;4,1;197;1,0
"2022-03-23 08:00";0,8;53,0;0,49;28,0;35,9;15,8;0,9;159;0,9
"2022-03-23 07:00";0,3;42,3;0,53;14,3;35,1;15,0;-1,0;183;1,0
"2022-03-23 06:00";0,2;22,9;0,47;18,5;34,4;14,2;-1,7;216;0,6
"2022-03-23 05:00";0,2;25,2;0,55;9,0;34,4;14,2;-1,8;190;1,2
"2022-03-23 04:00";0,3;26,4;0,55;8,3;82,0;19,8;-1,6;188;1,2
"2022-03-23 03:00";0,2;26,3;0,46;12,8;129,6;25,3;-1,2;190;1,2
"2022-03-23 02:00";0,5;34,3;0,71;8,3;129,6;25,3;-0,7;189;1,3
"2022-03-23 01:00";1,0;46,7;0,80;4,3;134,7;39,2;-0,3;189;1,3
"2022-03-23 00:00";1,1;56,7;0,83;4,1;139,8;53,0;0,0;185;1,1
"2022-03-22 23:00";1,1;65,3;0,73;2,9;139,8;53,0;1,0;186;1,1
"2022-03-22 22:00";1,4;76,8;1,39;9,4;107,0;39,2;3,7;189;0,9
"2022-03-22 21:00";1,3;53,3;1,53;41,6;74,2;25,3;5,7;198;0,7
"2022-03-22 20:00";2,1;84,7;2,08;24,3;74,2;25,3;6,5;210;0,5
"2022-03-22 19:00";1,3;78,5;1,17;34,0;50,8;18,2;8,3;184;0,5
"2022-03-22 18:00";1,2;21,7;0,49;94,9;27,3;11,1;9,8;233;0,6
"2022-03-22 17:00";0,9;12,8;0,35;107,8;27,3;11,1;11,0;259;0,8
"2022-03-22 16:00";0,8;8,3;0,30;110,3;34,0;13,8;10,9;262;0,9
"2022-03-22 15:00";0,6;7,0;0,29;108,8;40,6;16,6;10,7;262;1,0
"2022-03-22 14:00";1,1;8,6;0,31;109,6;40,6;16,6;10,3;247;0,9
"2022-03-22 13:00";1,4;8,0;0,33;112,3;34,8;15,8;9,1;252;1,1
"2022-03-22 12:00";1,3;9,2;0,35;100,5;28,9;15,0;7,9;268;1,0
"2022-03-22 11:00";1,1;12,0;0,34;82,0;28,9;15,0;6,3;260;1,0
"2022-03-22 10:00";1,1;15,8;0,34;71,8;26,9;14,6;4,6;265;0,8
"2022-03-22 09:00";1,0;25,6;0,38;62,3;25,0;14,2;3,3;271;0,7
"2022-03-22 08:00";0,9;41,2;0,62;37,6;25,0;14,2;1,5;195;0,5
"2022-03-22 07:00";0,3;39,9;0,40;29,3;22,3;13,4;-0,0;176;0,5
"2022-03-22 06:00";0,1;23,7;0,33;28,9;19,5;12,7;-0,8;166;0,6
"2022-03-22 05:00";0,3;14,3;0,32;56,5;19,5;12,7;0,5;183;0,8
"2022-03-22 04:00";0,4;15,0;0,33;69,2;18,7;10,3;1,3;226;0,8
"2022-03-22 03:00";0,3;13,9;0,33;69,5;18,0;7,9;1,8;227;0,7
"2022-03-22 02:00";0,6;12,1;0,34;72,5;18,0;7,9;2,5;251;1,1
"2022-03-22 01:00";1,0;18,2;0,33;66,1;35,1;16,6;3,2;243;1,1
"2022-03-22 00:00";1,3;6,2;0,32;76,5;52,3;25,3;3,7;253;1,1
"2022-03-21 23:00";1,1;12,1;0,42;66,6;52,3;25,3;4,4;261;0,7
"2022-03-21 22:00";1,8;26,4;0,69;54,1;41,0;15,4;5,6;234;0,8
"2022-03-21 21:00";1,9;38,7;0,89;43,8;29,7;5,5;6,5;243;0,7
"2022-03-21 20:00";1,2;44,0;1,03;40,2;29,7;5,5;7,7;232;0,6
"2022-03-21 19:00";0,8;29,5;0,58;55,7;23,4;4,4;9,4;246;0,6
"2022-03-21 18:00";0,4;19,0;0,36;70,1;17,2;3,2;11,5;252;0,7
"2022-03-21 17:00";0,2;10,2;0,25;83,4;17,2;3,2;13,0;287;1,4
"2022-03-21 16:00";0,2;7,3;0,24;88,5;22,3;4,4;13,7;284;1,2
"2022-03-21 15:00";0,2;6,0;0,25;86,8;27,3;5,5;13,6;280;1,0
"2022-03-21 14:00";0,3;5,5;0,24;83,4;27,3;5,5;12,5;321;1,3
"2022-03-21 13:00";0,4;6,6;0,25;76,3;19,9;5,5;11,4;320;1,1
"2022-03-21 12:00";1,0;8,9;0,26;65,0;12,5;5,5;9,7;252;0,9
"2022-03-21 11:00";0,9;13,2;0,28;54,2;12,5;5,5;7,2;261;0,8
"2022-03-21 10:00";1,0;14,5;0,31;47,3;11,3;5,1;4,9;266;0,7
"2022-03-21 09:00";0,9;17,6;0,35;42,0;10,2;4,7;2,7;267;1,0
"2022-03-21 08:00";0,5;19,3;0,33;38,7;10,2;4,7;1,3;272;0,7
"2022-03-21 07:00";0,1;13,0;0,29;42,1;10,5;5,5;-0,0;260;0,6
"2022-03-21 06:00";0,1;5,3;0,28;50,4;10,9;6,3;0,0;276;0,9
"2022-03-21 05:00";0,2;6,5;0,28;51,1;10,9;6,3;0,4;269;0,9
"2022-03-21 04:00";0,2;13,0;0,33;48,4;11,3;7,9;1,1;253;0,7
"2022-03-21 03:00";0,3;15,5;0,34;48,1;11,7;9,5;1,9;224;0,8
"2022-03-21 02:00";0,5;7,6;0,32;52,8;11,7;9,5;2,3;225;0,7
"2022-03-21 01:00";0,7;9,4;0,36;55,0;19,9;12,3;3,0;215;0,8
"2022-03-21 00:00";0,7;9,7;0,47;55,3;28,1;15,0;3,7;212;1,1
"2022-03-20 23:00";0,8;8,9;0,41;56,9;28,1;15,0;4,3;241;1,0
"2022-03-20 22:00";0,9;12,7;0,52;54,9;27,3;13,4;5,0;245;0,8
"2022-03-20 21:00";1,1;21,0;0,62;53,3;26,6;11,9;6,0;260;0,5
"2022-03-20 20:00";1,3;40,4;1,16;40,0;26,6;11,9;7,0;227;0,4
"2022-03-20 19:00";0,9;37,0;1,17;46,9;21,9;7,9;8,6;232;0,5
"2022-03-20 18:00";0,4;11,6;0,33;69,7;17,2;4,0;10,1;279;0,9
"2022-03-20 17:00";0,2;6,5;0,28;78,0;17,2;4,0;11,3;286;1,3
"2022-03-20 16:00";0,3;5,5;0,30;76,7;15,6;3,6;11,3;259;1,2
"2022-03-20 15:00";0,4;5,6;0,35;74,8;14,1;3,2;10,9;243;1,4
"2022-03-20 14:00";0,7;5,3;0,33;68,9;14,1;3,2;9,6;252;1,1
"2022-03-20 13:00";0,9;4,9;0,29;66,1;10,5;3,2;8,2;253;1,3
"2022-03-20 12:00";1,3;4,5;0,29;63,8;7,0;3,2;6,7;257;1,0
"2022-03-20 11:00";0,7;3,8;0,33;61,9;7,0;3,2;5,0;256;1,2
"2022-03-20 10:00";0,7;4,9;0,32;58,7;7,4;3,6;3,6;265;1,4
"2022-03-20 09:00";0,5;5,7;0,30;56,6;7,8;4,0;2,6;272;1,2
"2022-03-20 08:00";0,5;4,5;0,30;55,7;7,8;4,0;1,6;269;1,3
"2022-03-20 07:00";0,7;3,8;0,30;57,5;8,6;6,3;1,2;245;1,1
"2022-03-20 06:00";0,4;3,6;0,28;56,9;9,4;8,7;0,8;224;1,1
"2022-03-20 05:00";0,3;3,8;0,30;54,5;9,4;8,7;0,9;231;1,0
"2022-03-20 04:00";0,2;4,3;0,29;54,9;15,2;11,1;1,0;225;1,2
"2022-03-20 03:00";0,2;4,4;0,32;53,1;21,1;13,4;1,1;221;1,2
"2022-03-20 02:00";0,3;8,7;0,37;46,9;21,1;13,4;1,3;217;1,0
"2022-03-20 01:00";0,2;11,2;0,37;42,6;33,6;23,3;1,5;237;1,0
"2022-03-20 00:00";0,7;18,9;0,47;34,6;46,1;33,2;1,5;230;1,0
"2022-03-19 23:00";0,8;42,4;0,81;15,4;46,1;33,2;1,5;221;0,9
"2022-03-19 22:00";1,1;58,4;1,48;5,0;33,2;22,1;1,4;216;0,9
"2022-03-19 21:00";1,1;61,1;1,30;6,2;20,3;11,1;2,2;204;1,2
"2022-03-19 20:00";0,7;39,2;0,77;23,3;20,3;11,1;3,1;243;0,7
"2022-03-19 19:00";0,9;18,6;0,62;44,7;19,9;9,9;4,4;270;0,8
"2022-03-19 18:00";1,1;11,0;0,44;55,7;19,5;8,7;5,9;256;0,8
"2022-03-19 17:00";0,3;8,1;0,35;59,6;19,5;8,7;6,4;340;0,8
"2022-03-19 16:00";0,3;6,4;0,33;60,5;21,9;9,9;6,4;345;1,1
"2022-03-19 15:00";0,3;5,4;0,31;61,4;24,2;11,1;6,7;346;1,2
"2022-03-19 14:00";0,3;5,1;0,31;64,4;24,2;11,1;6,9;341;1,2
"2022-03-19 13:00";0,4;4,6;0,32;66,3;27,3;14,6;6,5;341;1,3
"2022-03-19 12:00";0,6;5,1;0,32;65,1;30,5;18,2;6,2;323;1,4
"2022-03-19 11:00";0,6;10,3;0,36;60,2;30,5;18,2;5,6;306;0,7
"2022-03-19 10:00";0,5;12,8;0,39;56,1;38,3;16,6;3,6;295;0,6
