Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-05-30 20:00";0,2;3,9;0,20;59,5;10,9;1,6;14,6;133;1,9
"2022-05-30 19:00";0,2;5,1;0,23;65,7;14,1;1,2;17,4;87;2,1
"2022-05-30 18:00";0,2;11,9;0,28;60,6;17,2;0,8;16,9;82;2,1
"2022-05-30 17:00";0,1;8,2;0,18;62,8;17,2;0,8;15,5;101;2,3
"2022-05-30 16:00";0,2;4,6;0,19;65,1;14,1;1,6;17,3;92;2,8
"2022-05-30 15:00";0,2;4,5;0,18;66,5;10,9;2,4;17,3;94;2,1
"2022-05-30 14:00";0,1;5,0;0,18;63,2;10,9;2,4;16,7;76;1,7
"2022-05-30 13:00";0,1;2,7;0,18;63,0;14,8;3,2;16,4;94;1,8
"2022-05-30 12:00";0,1;2,3;0,18;62,5;18,7;4,0;16,1;122;1,8
"2022-05-30 11:00";0,1;3,1;0,18;59,1;18,7;4,0;15,3;132;1,6
"2022-05-30 10:00";0,1;3,4;0,17;52,1;16,8;4,0;14,5;112;1,3
"2022-05-30 09:00";0,1;8,4;0,18;45,7;14,8;4,0;13,3;92;0,9
"2022-05-30 08:00";0,2;11,7;0,21;33,4;14,8;4,0;11,2;104;0,9
"2022-05-30 07:00";0,2;11,4;0,19;16,5;10,9;5,5;9,1;110;0,8
"2022-05-30 06:00";0,1;8,8;0,18;10,8;7,0;7,1;7,2;84;0,5
"2022-05-30 05:00";0,0;7,4;0,22;13,2;7,0;7,1;6,6;120;0,5
"2022-05-30 04:00";-0,0;6,8;0,23;20,4;12,9;9,5;7,3;135;0,4
"2022-05-30 03:00";0,0;9,2;0,24;23,2;18,7;11,9;7,9;147;0,5
"2022-05-30 02:00";0,0;10,9;0,22;25,7;18,7;11,9;8,7;131;0,5
"2022-05-30 01:00";0,0;8,2;0,24;36,6;18,7;13,4;9,7;112;0,5
"2022-05-30 00:00";0,2;6,0;0,35;49,8;18,7;15,0;11,1;134;0,5
"2022-05-29 23:00";0,2;9,2;0,30;49,8;18,7;15,0;12,4;155;0,4
"2022-05-29 22:00";0,6;7,7;0,33;62,9;13,7;9,5;14,2;159;1,0
"2022-05-29 21:00";0,7;12,7;0,34;60,7;8,6;4,0;15,1;180;0,4
"2022-05-29 20:00";0,6;4,6;0,67;74,4;8,6;4,0;15,8;173;0,5
"2022-05-29 19:00";1,0;3,4;0,62;79,0;8,6;2,8;16,8;216;0,5
"2022-05-29 18:00";0,2;2,3;0,20;76,8;8,6;1,6;16,2;144;1,2
"2022-05-29 17:00";0,2;2,1;0,19;77,4;8,6;1,6;16,2;166;0,6
"2022-05-29 16:00";0,1;1,4;0,18;77,6;8,2;2,0;16,3;177;0,7
"2022-05-29 15:00";0,0;1,5;0,19;76,5;7,8;2,4;15,6;181;0,9
"2022-05-29 14:00";0,0;2,5;0,26;74,9;7,8;2,4;15,0;208;0,6
"2022-05-29 13:00";0,1;1,6;0,18;75,6;6,6;2,4;14,5;170;1,1
"2022-05-29 12:00";0,1;1,0;0,18;71,4;5,5;2,4;13,9;186;1,0
"2022-05-29 11:00";0,1;1,7;0,18;64,1;5,5;2,4;12,5;201;0,6
"2022-05-29 10:00";0,0;1,8;0,19;58,7;5,1;2,0;10,5;174;0,8
"2022-05-29 09:00";0,1;1,9;0,21;48,1;4,7;1,6;9,3;183;0,8
"2022-05-29 08:00";0,0;1,5;0,19;39,9;4,7;1,6;8,6;168;0,8
"2022-05-29 07:00";0,0;1,4;0,18;40,3;5,9;2,4;8,5;167;0,5
"2022-05-29 06:00";-0,0;1,5;0,16;43,1;7,0;3,2;8,5;173;0,6
"2022-05-29 05:00";-0,0;1,5;0,16;42,5;7,0;3,2;8,3;165;0,4
"2022-05-29 04:00";-0,0;1,8;0,17;41,8;8,2;3,6;8,4;174;0,6
"2022-05-29 03:00";-0,0;1,4;0,18;46,1;9,4;4,0;8,6;183;0,6
"2022-05-29 02:00";-0,0;2,1;0,18;46,8;9,4;4,0;8,8;167;0,6
"2022-05-29 01:00";0,0;3,9;0,22;48,8;9,4;3,2;9,0;150;0,6
"2022-05-29 00:00";0,0;6,0;0,27;43,5;9,4;2,4;9,4;148;0,5
"2022-05-28 23:00";0,1;6,0;0,28;45,1;9,4;2,4;10,4;157;0,6
"2022-05-28 22:00";0,0;8,0;0,25;48,0;8,6;2,0;11,3;150;0,8
"2022-05-28 21:00";-0,0;5,5;0,19;54,6;7,8;1,6;11,7;142;1,2
"2022-05-28 20:00";0,1;2,3;0,18;62,4;7,8;1,6;12,3;143;1,4
"2022-05-28 19:00";0,1;2,2;0,19;66,0;8,2;1,2;12,4;140;1,6
"2022-05-28 18:00";0,0;5,5;0,24;66,1;8,6;0,8;11,4;156;0,8
"2022-05-28 17:00";0,0;6,5;0,21;61,9;8,6;0,8;10,2;324;0,6
"2022-05-28 16:00";-0,0;4,9;0,17;63,9;8,6;0,8;9,7;305;1,1
"2022-05-28 15:00";0,1;3,1;0,16;67,6;8,6;0,8;12,0;305;1,6
"2022-05-28 14:00";0,1;1,7;0,17;66,3;8,6;0,8;13,9;214;0,7
"2022-05-28 13:00";0,0;1,6;0,18;63,9;8,2;1,2;12,9;190;1,1
"2022-05-28 12:00";0,0;1,9;0,21;63,8;7,8;1,6;12,4;183;0,9
"2022-05-28 11:00";0,0;2,2;0,30;58,4;7,8;1,6;11,3;177;1,1
"2022-05-28 10:00";0,0;1,8;0,22;56,7;7,8;2,0;10,3;174;0,9
"2022-05-28 09:00";-0,0;1,5;0,19;55,1;7,8;2,4;9,8;181;0,9
"2022-05-28 08:00";-0,0;1,4;0,17;55,4;7,8;2,4;9,4;187;0,5
"2022-05-28 07:00";-0,1;1,1;0,16;52,8;8,6;2,4;8,6;177;0,6
"2022-05-28 06:00";-0,0;0,8;0,16;52,7;9,4;2,4;8,2;179;0,5
"2022-05-28 05:00";-0,0;1,1;0,16;54,8;9,4;2,4;8,1;170;0,5
"2022-05-28 04:00";-0,0;0,7;0,16;58,8;10,5;3,2;8,3;167;0,7
"2022-05-28 03:00";-0,0;1,1;0,16;57,8;11,7;4,0;8,3;168;0,9
"2022-05-28 02:00";-0,0;2,3;0,19;58,4;11,7;4,0;8,7;162;0,6
"2022-05-28 01:00";0,0;4,1;0,19;57,3;12,5;4,0;9,0;167;0,5
"2022-05-28 00:00";-0,0;3,9;0,21;58,2;13,3;4,0;9,3;157;0,4
"2022-05-27 23:00";0,0;3,1;0,20;62,9;13,3;4,0;10,2;198;0,3
"2022-05-27 22:00";0,2;4,0;0,21;63,8;13,7;3,2;11,0;250;0,5
"2022-05-27 21:00";0,8;4,0;0,25;67,5;14,1;2,4;11,6;233;0,6
"2022-05-27 20:00";0,4;4,3;0,23;67,5;14,1;2,4;11,7;214;0,5
"2022-05-27 19:00";0,3;2,7;0,19;71,7;11,7;2,0;11,9;214;0,6
"2022-05-27 18:00";0,2;3,4;0,18;69,8;9,4;1,6;12,0;216;0,9
"2022-05-27 17:00";0,1;3,2;0,19;63,3;9,4;1,6;11,8;222;0,7
"2022-05-27 16:00";0,1;3,8;0,20;60,8;8,2;1,6;11,1;210;0,7
"2022-05-27 15:00";0,0;3,8;0,19;57,5;7,0;1,6;11,5;186;1,0
"2022-05-27 14:00";-0,0;4,7;0,18;55,0;7,0;1,6;11,0;192;0,8
"2022-05-27 13:00";-0,0;4,0;0,18;54,6;6,6;1,6;10,8;179;0,9
"2022-05-27 12:00";-0,0;4,5;0,18;54,2;6,2;1,6;10,9;184;0,9
"2022-05-27 11:00";0,0;4,2;0,20;55,6;6,2;1,6;11,0;184;0,9
"2022-05-27 10:00";0,0;7,7;0,21;49,4;5,9;1,6;10,7;176;1,1
"2022-05-27 09:00";-0,0;7,5;0,19;60,9;5,5;1,6;11,2;185;0,6
"2022-05-27 08:00";-0,0;3,6;0,22;65,5;5,5;1,6;10,8;206;0,3
"2022-05-27 07:00";-0,0;2,1;0,18;65,7;6,2;1,6;10,1;215;0,3
"2022-05-27 06:00";-0,0;1,4;0,16;65,9;7,0;1,6;9,9;199;0,4
"2022-05-27 05:00";-0,1;0,5;0,16;69,4;7,0;1,6;9,8;233;0,3
"2022-05-27 04:00";-0,0;0,3;0,16;70,5;7,8;2,0;9,8;219;0,4
"2022-05-27 03:00";-0,1;0,5;0,16;68,1;8,6;2,4;9,6;208;0,3
"2022-05-27 02:00";-0,0;1,1;0,16;69,3;8,6;2,4;9,7;215;0,2
"2022-05-27 01:00";0,0;3,2;0,17;67,9;7,8;2,4;10,2;235;0,1
"2022-05-27 00:00";-0,0;6,8;0,21;57,6;7,0;2,4;10,5;258;0,2
"2022-05-26 23:00";0,0;19,4;0,23;39,3;10,5;2,4;10,9;199;0,1
"2022-05-26 22:00";-0,0;9,6;0,18;58,5;14,1;2,8;12,2;113;0,3
"2022-05-26 21:00";0,0;4,0;0,17;73,1;14,1;3,2;13,4;333;0,7
"2022-05-26 20:00";0,1;2,9;0,17;74,1;14,1;3,2;15,5;305;0,9
"2022-05-26 19:00";0,4;2,4;0,17;72,6;13,7;3,6;16,7;252;0,7
"2022-05-26 18:00";0,6;3,2;0,18;71,4;13,3;4,0;16,3;247;0,9
"2022-05-26 17:00";0,6;3,4;0,17;67,9;13,3;4,0;16,0;248;0,6
"2022-05-26 16:00";0,4;3,0;0,16;63,6;11,3;4,0;14,5;255;0,7
"2022-05-26 15:00";0,4;3,0;0,17;62,6;9,4;4,0;14,3;233;0,6
"2022-05-26 14:00";0,3;4,6;0,17;63,9;9,4;4,0;13,6;251;0,6
"2022-05-26 13:00";0,2;4,5;0,17;65,8;9,8;4,7;13,0;244;0,5
"2022-05-26 12:00";0,0;5,4;0,19;59,6;10,2;5,5;11,8;220;0,5
"2022-05-26 11:00";0,0;7,7;0,20;56,3;10,2;5,5;11,4;261;0,6
"2022-05-26 10:00";0,0;8,3;0,20;59,9;10,9;6,3;11,1;292;0,8
"2022-05-26 09:00";0,0;11,3;0,20;54,3;11,7;7,1;10,8;277;1,0
"2022-05-26 08:00";0,0;5,7;0,18;55,9;11,7;7,1;11,0;278;1,0
"2022-05-26 07:00";0,0;2,4;0,16;62,3;15,6;7,5;11,5;294;0,8
"2022-05-26 06:00";0,1;0,9;0,16;58,2;19,5;7,9;12,3;297;1,0
"2022-05-26 05:00";0,1;1,5;0,17;50,7;19,5;7,9;12,7;288;0,8
"2022-05-26 04:00";0,2;2,0;0,17;53,9;21,9;7,5;12,8;299;1,0
"2022-05-26 03:00";0,1;2,9;0,18;60,6;24,2;7,1;14,1;282;1,0
"2022-05-26 02:00";0,2;8,2;0,23;59,3;24,2;7,1;14,8;175;0,6
"2022-05-26 01:00";0,1;17,2;0,30;47,5;23,4;6,3;14,8;133;0,4
"2022-05-26 00:00";0,2;14,9;0,26;54,7;22,6;5,5;15,1;275;0,4
"2022-05-25 23:00";0,2;12,6;0,21;67,0;22,6;5,5;16,8;339;0,3
"2022-05-25 22:00";0,3;12,5;0,21;75,2;23,4;5,1;17,7;21;0,2
"2022-05-25 21:00";0,2;6,5;0,22;86,1;24,2;4,7;18,5;18;0,4
"2022-05-25 20:00";0,3;8,6;0,22;87,3;24,2;4,7;19,1;338;0,7
"2022-05-25 19:00";0,3;8,6;0,20;88,3;21,5;3,6;19,9;294;0,8
"2022-05-25 18:00";0,5;15,2;0,22;80,7;18,7;2,4;21,2;121;0,7
"2022-05-25 17:00";0,1;7,2;0,18;88,5;18,7;2,4;22,8;132;1,6
"2022-05-25 16:00";0,2;4,2;0,17;93,1;20,3;2,8;22,6;105;1,5
"2022-05-25 15:00";0,2;2,2;0,17;96,2;21,9;3,2;22,4;130;1,5
"2022-05-25 14:00";0,2;2,2;0,17;97,5;21,9;3,2;22,0;130;1,3
"2022-05-25 13:00";0,3;3,0;0,18;97,0;20,7;3,2;21,0;109;1,8
"2022-05-25 12:00";0,3;3,2;0,17;95,0;19,5;3,2;19,8;120;1,8
"2022-05-25 11:00";0,3;3,2;0,18;92,5;19,5;3,2;18,2;119;1,9
"2022-05-25 10:00";0,2;4,6;0,18;89,7;13,7;4,4;16,4;120;2,0
"2022-05-25 09:00";0,2;6,0;0,17;88,8;7,8;5,5;14,5;117;2,0
"2022-05-25 08:00";0,1;4,2;0,17;87,7;7,8;5,5;12,7;118;2,0
"2022-05-25 07:00";0,2;4,9;0,17;82,5;12,9;6,7;11,3;113;1,9
"2022-05-25 06:00";0,2;2,5;0,17;78,5;18,0;7,9;9,9;120;1,4
"2022-05-25 05:00";0,2;2,6;0,17;67,9;18,0;7,9;9,0;118;1,0
"2022-05-25 04:00";0,2;3,2;0,19;57,3;19,5;6,3;9,1;111;0,6
"2022-05-25 03:00";0,3;7,1;0,22;42,2;21,1;4,7;9,2;127;0,5
"2022-05-25 02:00";0,3;26,6;0,35;14,8;21,1;4,7;9,8;133;0,4
"2022-05-25 01:00";0,7;24,3;0,28;30,6;18,4;4,0;10,6;154;0,1
"2022-05-25 00:00";1,1;22,0;0,23;42,6;15,6;3,2;12,3;292;0,3
"2022-05-24 23:00";1,8;21,1;0,21;53,5;15,6;3,2;15,0;205;0,2
"2022-05-24 22:00";0,9;17,3;0,20;65,7;16,8;2,8;17,0;38;0,6
"2022-05-24 21:00";0,5;14,9;0,19;74,3;18,0;2,4;18,7;55;1,2
"2022-05-24 20:00";0,4;5,3;0,21;88,9;18,0;2,4;19,7;85;2,0
"2022-05-24 19:00";0,7;8,6;0,22;88,4;14,8;2,0;20,4;75;1,9
"2022-05-24 18:00";0,6;6,5;0,21;90,0;11,7;1,6;21,2;100;1,8
"2022-05-24 17:00";0,1;3,8;0,17;88,9;11,7;1,6;21,3;321;0,7
"2022-05-24 16:00";0,2;1,6;0,17;91,3;14,8;2,4;21,8;328;1,1
"2022-05-24 15:00";0,2;1,9;0,17;91,2;18,0;3,2;21,5;19;0,5
"2022-05-24 14:00";0,3;2,0;0,17;90,2;18,0;3,2;20,6;313;0,9
"2022-05-24 13:00";0,3;1,5;0,18;91,5;19,1;4,4;20,4;333;0,7
"2022-05-24 12:00";0,4;1,3;0,17;91,3;20,3;5,5;19,6;308;1,1
"2022-05-24 11:00";0,4;3,6;0,18;85,9;20,3;5,5;18,6;321;1,3
"2022-05-24 10:00";0,4;6,7;0,19;76,5;23,4;6,7;16,6;322;1,3
"2022-05-24 09:00";0,5;11,8;0,20;67,0;26,6;7,9;14,9;318;1,0
"2022-05-24 08:00";0,6;9,5;0,19;63,5;26,6;7,9;12,9;295;0,6
"2022-05-24 07:00";0,4;11,6;0,22;26,2;25,8;9,1;9,9;35;0,1
"2022-05-24 06:00";0,2;9,7;0,21;9,7;25,0;10,3;6,2;95;0,5
"2022-05-24 05:00";0,2;15,5;0,28;7,0;25,0;10,3;6,1;109;0,4
"2022-05-24 04:00";0,1;18,8;0,28;15,0;29,7;13,1;6,6;47;0,4
"2022-05-24 03:00";0,2;23,6;0,32;17,2;34,4;15,8;7,3;354;0,3
"2022-05-24 02:00";0,2;34,0;0,43;10,5;34,4;15,8;8,3;334;0,3
"2022-05-24 01:00";0,4;46,4;0,61;5,7;25,8;9,9;9,3;263;0,1
"2022-05-24 00:00";0,5;47,5;0,67;12,2;17,2;4,0;10,6;205;0,1
"2022-05-23 23:00";0,4;24,1;0,35;41,0;17,2;4,0;12,7;263;0,2
"2022-05-23 22:00";0,4;17,3;0,23;56,8;15,6;3,6;15,2;246;0,4
"2022-05-23 21:00";0,3;7,7;0,19;71,8;14,1;3,2;17,2;46;0,8
"2022-05-23 20:00";0,2;3,4;0,18;79,6;14,1;3,2;18,8;342;0,7
"2022-05-23 19:00";0,2;3,5;0,18;82,0;12,9;2,4;19,4;335;1,1
"2022-05-23 18:00";0,2;5,1;0,18;81,3;11,7;1,6;19,3;329;1,3
"2022-05-23 17:00";0,2;4,2;0,18;81,7;11,7;1,6;19,3;324;1,5
"2022-05-23 16:00";0,2;2,3;0,17;84,5;12,5;2,0;19,2;323;1,8
"2022-05-23 15:00";0,2;1,9;0,17;84,2;13,3;2,4;19,0;323;1,7
"2022-05-23 14:00";0,2;1,8;0,17;83,1;13,3;2,4;18,3;324;1,6
"2022-05-23 13:00";0,3;1,5;0,18;83,6;14,4;3,2;17,3;315;1,4
"2022-05-23 12:00";0,4;1,1;0,17;84,0;15,6;4,0;16,1;316;1,5
"2022-05-23 11:00";0,4;1,5;0,17;84,4;15,6;4,0;15,0;314;1,6
"2022-05-23 10:00";0,7;4,4;0,18;80,8;12,9;4,0;13,5;313;1,6
"2022-05-23 09:00";1,7;9,0;0,20;73,1;10,2;4,0;11,5;318;1,2
"2022-05-23 08:00";1,3;12,6;0,22;58,5;10,2;4,0;9,7;329;0,8
"2022-05-23 07:00";0,9;13,5;0,21;53,5;9,4;3,6;7,4;336;0,7
"2022-05-23 06:00";0,4;10,9;0,22;35,8;8,6;3,2;5,0;71;0,2
"2022-05-23 05:00";0,4;4,0;0,19;55,6;8,6;3,2;3,9;203;0,3
"2022-05-23 04:00";0,3;4,5;0,18;63,2;8,6;3,2;4,4;305;0,3
"2022-05-23 03:00";0,4;3,8;0,19;66,3;8,6;3,2;5,6;301;0,5
"2022-05-23 02:00";0,7;2,4;0,18;75,3;8,6;3,2;6,9;306;0,5
"2022-05-23 01:00";0,9;1,9;0,18;81,7;9,0;2,8;7,6;332;0,6
"2022-05-23 00:00";0,6;3,0;0,18;79,0;9,4;2,4;8,4;345;0,7
"2022-05-22 23:00";0,3;8,7;0,22;76,7;9,4;2,4;9,8;327;0,9
"2022-05-22 22:00";0,6;4,0;0,18;83,4;9,4;2,0;11,2;342;1,0
"2022-05-22 21:00";1,1;1,6;0,18;89,8;9,4;1,6;12,6;4;0,9
"2022-05-22 20:00";0,9;1,4;0,18;96,8;9,4;1,6;14,0;358;1,2
"2022-05-22 19:00";0,5;1,4;0,18;99,5;9,8;2,0;15,0;11;1,0
"2022-05-22 18:00";0,4;0,5;0,17;97,2;10,2;2,4;15,0;28;1,3
"2022-05-22 17:00";0,3;0,5;0,18;94,4;10,2;2,4;15,0;43;1,2
"2022-05-22 16:00";0,3;0,8;0,19;93,1;10,2;2,4;14,6;45;1,5
"2022-05-22 15:00";0,2;0,2;0,18;89,1;10,2;2,4;14,2;27;1,3
"2022-05-22 14:00";0,3;0,1;0,19;81,2;10,2;2,4;13,8;31;1,1
"2022-05-22 13:00";0,6;0,4;0,19;72,8;9,4;2,4;13,2;32;1,3
"2022-05-22 12:00";1,1;0,2;0,18;71,1;8,6;2,4;12,7;44;1,4
"2022-05-22 11:00";1,0;0,1;0,17;68,7;8,6;2,4;11,9;44;1,5
"2022-05-22 10:00";0,7;0,1;0,17;66,8;9,0;2,4;11,6;29;1,1
"2022-05-22 09:00";0,6;-0,1;0,17;65,5;9,4;2,4;10,5;37;1,2
"2022-05-22 08:00";0,4;0,1;0,17;65,0;9,4;2,4;9,6;43;1,3
"2022-05-22 07:00";0,4;-0,3;0,17;64,3;10,2;2,8;8,5;36;1,1
"2022-05-22 06:00";0,2;0,4;0,17;59,8;10,9;3,2;6,8;347;0,7
"2022-05-22 05:00";0,2;0,4;0,17;61,2;10,9;3,2;6,7;343;0,8
"2022-05-22 04:00";0,3;0,2;0,17;61,5;12,5;2,8;7,4;355;0,7
"2022-05-22 03:00";0,3;0,8;0,17;63,7;14,1;2,4;8,7;20;0,9
"2022-05-22 02:00";0,4;1,3;0,18;65,2;14,1;2,4;9,5;37;1,1
"2022-05-22 01:00";0,4;1,3;0,18;66,3;11,3;2,4;10,4;33;1,3
"2022-05-22 00:00";0,4;1,0;0,18;67,2;8,6;2,4;11,5;27;1,2
"2022-05-21 23:00";0,3;2,4;0,18;68,3;8,6;2,4;12,1;10;0,9
"2022-05-21 22:00";0,2;3,8;0,19;69,9;11,7;2,4;13,7;13;0,7
"2022-05-21 21:00";0,2;3,4;0,21;76,7;14,8;2,4;15,8;44;1,1
"2022-05-21 20:00";0,2;2,6;0,22;81,9;14,8;2,4;16,8;56;1,9
"2022-05-21 19:00";0,3;2,0;0,22;82,9;13,7;2,0;17,3;53;2,5
"2022-05-21 18:00";0,3;1,5;0,21;82,6;12,5;1,6;17,4;53;2,6
"2022-05-21 17:00";0,3;2,1;0,22;80,5;12,5;1,6;17,8;57;2,4
"2022-05-21 16:00";0,1;3,2;0,18;77,9;10,9;1,6;17,4;77;3,1
"2022-05-21 15:00";0,1;2,3;0,18;74,6;9,4;1,6;16,6;76;3,0
"2022-05-21 14:00";0,2;2,1;0,18;73,8;9,4;1,6;16,2;65;2,7
"2022-05-21 13:00";0,1;1,4;0,17;73,7;8,6;1,6;15,1;55;2,4
"2022-05-21 12:00";0,2;1,9;0,17;72,6;7,8;1,6;14,2;57;2,6
"2022-05-21 11:00";0,1;1,6;0,17;68,9;7,8;1,6;13,2;56;2,4
"2022-05-21 10:00";0,1;1,6;0,18;62,5;7,4;1,2;12,5;52;2,1
"2022-05-21 09:00";0,1;1,6;0,17;58,9;7,0;0,8;11,8;60;1,9
"2022-05-21 08:00";0,1;1,2;0,18;56,8;7,0;0,8;10,9;59;1,8
"2022-05-21 07:00";0,1;0,8;0,18;56,2;6,6;1,2;10,0;55;1,7
"2022-05-21 06:00";0,1;0,9;0,17;56,6;6,2;1,6;9,4;47;1,4
"2022-05-21 05:00";0,1;0,8;0,17;58,3;6,2;1,6;9,1;50;1,6
"2022-05-21 04:00";0,0;0,2;0,17;60,4;6,2;2,0;9,0;40;1,2
"2022-05-21 03:00";0,1;0,5;0,17;62,0;6,2;2,4;9,2;45;1,3
"2022-05-21 02:00";0,0;0,7;0,17;62,4;6,2;2,4;9,0;47;1,3
"2022-05-21 01:00";0,1;0,6;0,18;62,3;6,6;2,0;9,0;47;1,4
"2022-05-21 00:00";0,0;1,4;0,20;52,4;7,0;1,6;8,8;37;1,1
"2022-05-20 23:00";0,0;4,0;0,17;52,7;7,0;1,6;8,7;55;1,3
"2022-05-20 22:00";0,1;14,2;0,18;49,5;8,2;1,6;8,6;70;2,0
"2022-05-20 21:00";0,0;11,4;0,19;55,8;9,4;1,6;8,4;66;2,4
"2022-05-20 20:00";0,1;14,0;0,18;52,4;9,4;1,6;8,3;75;2,3
"2022-05-20 19:00";0,0;16,4;0,18;49,3;9,8;1,6;8,8;75;2,3
"2022-05-20 18:00";0,2;17,7;0,22;47,3;10,2;1,6;9,6;62;1,5
"2022-05-20 17:00";0,2;22,1;0,21;45,0;10,2;1,6;10,3;80;1,4
"2022-05-20 16:00";0,2;18,3;0,19;48,2;12,5;2,0;10,1;92;1,4
"2022-05-20 15:00";0,2;12,8;0,19;54,6;14,8;2,4;10,5;91;1,7
"2022-05-20 14:00";0,2;8,4;0,17;60,8;14,8;2,4;10,4;90;2,4
"2022-05-20 13:00";0,3;5,4;0,17;65,3;15,2;2,4;10,3;93;2,9
"2022-05-20 12:00";0,4;5,4;0,19;66,5;15,6;2,4;10,3;93;3,0
"2022-05-20 11:00";0,4;6,6;0,18;66,6;15,6;2,4;10,3;97;2,8
"2022-05-20 10:00";0,4;5,1;0,17;69,3;12,5;2,0;10,4;99;3,0
"2022-05-20 09:00";0,4;6,5;0,17;67,6;9,4;1,6;10,5;98;2,7
"2022-05-20 08:00";0,3;4,8;0,19;68,6;9,4;1,6;10,1;100;2,7
"2022-05-20 07:00";0,3;2,0;0,17;70,7;9,0;1,6;9,6;102;2,6
"2022-05-20 06:00";0,1;0,8;0,17;67,4;8,6;1,6;9,5;102;2,5
"2022-05-20 05:00";0,1;1,2;0,17;57,2;8,6;1,6;9,7;94;2,0
"2022-05-20 04:00";0,2;2,6;0,17;56,9;9,4;2,0;9,7;79;1,3
"2022-05-20 03:00";0,2;2,7;0,16;61,3;10,2;2,4;9,9;40;0,8
"2022-05-20 02:00";0,3;2,8;0,17;61,9;10,2;2,4;10,3;40;0,7
"2022-05-20 01:00";0,6;3,3;0,17;61,7;10,5;3,2;11,0;37;0,8
"2022-05-20 00:00";1,3;3,9;0,17;60,4;10,9;4,0;11,5;23;0,7
"2022-05-19 23:00";1,9;5,7;0,17;61,8;10,9;4,0;12,0;20;0,7
"2022-05-19 22:00";0,9;4,9;0,18;71,0;13,3;3,6;13,4;34;0,9
"2022-05-19 21:00";0,3;6,8;0,19;69,7;15,6;3,2;15,0;52;1,0
"2022-05-19 20:00";0,2;6,7;0,18;73,0;15,6;3,2;15,3;61;1,4
"2022-05-19 19:00";0,3;14,5;0,22;66,5;15,6;3,2;16,5;75;1,3
"2022-05-19 18:00";0,3;8,9;0,19;74,9;15,6;3,2;17,4;5;0,4
"2022-05-19 17:00";0,3;3,0;0,18;83,8;15,6;3,2;18,3;270;0,6
"2022-05-19 16:00";0,3;2,7;0,17;77,3;15,6;3,2;17,0;273;0,9
"2022-05-19 15:00";0,3;3,1;0,17;63,7;15,6;3,2;14,3;268;0,7
"2022-05-19 14:00";0,3;4,9;0,23;59,3;15,6;3,2;12,4;204;0,8
"2022-05-19 13:00";0,3;5,6;0,25;57,9;14,4;3,2;11,3;214;0,7
"2022-05-19 12:00";0,3;6,9;0,20;59,9;13,3;3,2;11,2;237;0,7
"2022-05-19 11:00";0,3;6,7;0,19;60,4;13,3;3,2;10,7;240;0,7
