Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-10-23 05:00";0,2;15,1;0,33;0,8;15,2;7,9;0,3;238;0,4
"2022-10-23 04:00";0,0;15,4;0,27;2,2;17,2;9,4;0,6;194;0,4
"2022-10-23 03:00";0,2;18,6;0,28;2,8;17,2;9,4;1,1;167;0,6
"2022-10-23 02:00";0,3;19,1;0,26;4,0;22,6;11,8;1,3;155;0,6
"2022-10-23 01:00";0,5;29,1;0,32;1,0;28,1;14,1;2,0;149;0,6
"2022-10-23 00:00";0,3;20,7;0,49;9,4;28,1;14,1;2,6;171;0,8
"2022-10-22 23:00";0,4;26,8;0,76;4,5;27,3;15,7;3,2;183;1,0
"2022-10-22 22:00";0,4;34,3;0,65;5,8;26,6;17,3;3,5;181;0,7
"2022-10-22 21:00";0,5;41,3;0,66;2,6;26,6;17,3;4,0;134;0,5
"2022-10-22 20:00";0,5;34,1;0,80;12,6;18,7;9,8;5,2;151;0,5
"2022-10-22 19:00";0,3;21,7;0,48;27,2;10,9;2,4;6,2;141;0,6
"2022-10-22 18:00";-0,0;15,2;0,31;37,1;10,9;2,4;7,8;122;0,9
"2022-10-22 17:00";-0,0;6,6;0,20;47,3;11,3;3,1;9,0;116;1,8
"2022-10-22 16:00";0,1;3,9;0,19;49,5;11,7;3,9;9,3;118;1,9
"2022-10-22 15:00";0,1;3,5;0,19;51,9;11,7;3,9;9,2;127;2,2
"2022-10-22 14:00";-0,0;3,6;0,19;53,3;13,3;4,7;9,2;122;2,2
"2022-10-22 13:00";0,0;5,3;0,21;41,6;14,8;5,5;7,9;118;1,5
"2022-10-22 12:00";0,1;7,2;0,22;32,2;14,8;5,5;6,5;144;1,2
"2022-10-22 11:00";-0,0;11,9;0,33;15,9;12,5;5,1;5,4;148;0,9
"2022-10-22 10:00";0,2;15,7;0,31;5,3;10,2;4,7;4,8;123;0,6
"2022-10-22 09:00";0,2;12,9;0,28;2,9;10,2;4,7;4,6;144;0,5
"2022-10-22 08:00";-0,0;10,0;0,24;3,1;10,9;5,5;4,6;123;0,5
"2022-10-22 07:00";0,1;7,7;0,24;6,1;11,7;6,3;4,8;145;0,5
"2022-10-22 06:00";0,0;7,4;0,23;4,1;11,7;6,3;4,6;139;0,5
"2022-10-22 05:00";0,1;9,2;0,25;1,9;12,5;7,1;4,6;92;0,4
"2022-10-22 04:00";0,3;10,6;0,32;1,5;13,3;7,9;4,7;159;0,6
"2022-10-22 03:00";0,3;12,6;0,34;0,4;13,3;7,9;4,6;63;0,1
"2022-10-22 02:00";0,2;13,2;0,37;2,4;19,9;12,2;4,7;147;0,4
"2022-10-22 01:00";0,2;15,7;0,39;1,2;26,6;16,5;4,5;142;0,4
"2022-10-22 00:00";0,5;20,2;0,55;1,0;26,6;16,5;4,4;110;0,5
"2022-10-21 23:00";0,9;26,7;0,62;0,9;48,8;35,4;4,7;161;0,4
"2022-10-21 22:00";0,9;32,4;0,74;2,5;71,1;54,2;5,7;151;0,4
"2022-10-21 21:00";1,5;39,5;0,76;2,3;71,1;54,2;6,0;116;0,3
"2022-10-21 20:00";2,0;49,8;1,55;5,8;43,7;31,0;6,2;145;0,3
"2022-10-21 19:00";1,7;56,4;1,70;5,3;16,4;7,9;6,0;217;0,2
"2022-10-21 18:00";0,9;53,6;1,56;7,7;16,4;7,9;7,1;191;0,3
"2022-10-21 17:00";0,2;32,1;0,73;22,7;14,1;6,3;8,0;191;0,4
"2022-10-21 16:00";0,1;14,3;0,36;34,7;11,7;4,7;8,5;187;0,6
"2022-10-21 15:00";0,2;8,8;0,26;43,3;11,7;4,7;8,8;176;0,9
"2022-10-21 14:00";0,1;6,7;0,30;44,0;14,1;5,9;9,1;198;0,7
"2022-10-21 13:00";0,1;6,4;0,21;45,9;16,4;7,1;9,1;258;0,6
"2022-10-21 12:00";0,1;7,6;0,24;39,0;16,4;7,1;8,1;246;0,7
"2022-10-21 11:00";0,1;13,1;0,33;30,0;11,7;4,7;7,3;222;0,6
"2022-10-21 10:00";0,2;21,7;0,44;20,1;7,0;2,4;6,4;198;0,7
"2022-10-21 09:00";0,4;27,8;0,47;14,6;7,0;2,4;6,0;199;0,6
"2022-10-21 08:00";0,1;13,4;0,47;24,5;6,2;1,6;6,0;189;0,6
"2022-10-21 07:00";-0,0;7,4;0,25;25,6;5,5;0,8;5,9;189;0,5
"2022-10-21 06:00";0,1;6,6;0,19;25,4;5,5;0,8;6,0;187;0,7
"2022-10-21 05:00";0,1;5,8;0,17;31,2;5,9;3,1;6,1;195;0,5
"2022-10-21 04:00";0,1;3,5;0,17;37,2;6,2;5,5;5,9;204;0,4
"2022-10-21 03:00";0,1;2,1;0,18;35,9;6,2;5,5;6,4;206;0,7
"2022-10-21 02:00";0,5;1,5;0,19;38,8;11,7;7,5;6,6;223;0,6
"2022-10-21 01:00";0,9;4,7;0,21;40,1;17,2;9,4;6,8;251;0,5
"2022-10-21 00:00";0,8;5,4;0,30;39,3;17,2;9,4;6,8;236;0,5
"2022-10-20 23:00";0,8;8,2;0,37;38,4;23,0;13,0;6,9;227;0,6
"2022-10-20 22:00";0,6;11,4;0,53;38,7;28,9;16,5;7,1;224;0,5
"2022-10-20 21:00";0,4;18,9;0,81;34,3;28,9;16,5;7,0;212;0,6
"2022-10-20 20:00";0,4;27,7;0,76;27,5;18,4;9,4;6,5;212;0,5
"2022-10-20 19:00";0,3;38,0;0,68;18,3;7,8;2,4;6,7;235;0,4
"2022-10-20 18:00";0,2;28,1;0,49;31,7;7,8;2,4;7,9;251;0,5
"2022-10-20 17:00";0,2;15,5;0,34;40,3;9,0;3,1;8,9;256;0,3
"2022-10-20 16:00";-0,0;9,9;0,29;47,3;10,2;3,9;8,9;271;0,9
"2022-10-20 15:00";0,0;5,8;0,20;50,6;10,2;3,9;8,8;299;0,9
"2022-10-20 14:00";0,1;4,4;0,19;50,1;9,8;4,3;8,6;290;1,2
"2022-10-20 13:00";0,1;7,5;0,23;42,7;9,4;4,7;7,6;274;0,9
"2022-10-20 12:00";0,1;10,8;0,28;33,8;9,4;4,7;6,5;266;0,6
"2022-10-20 11:00";0,2;15,3;0,38;30,3;7,4;3,5;5,7;229;0,7
"2022-10-20 10:00";0,1;14,7;0,31;28,8;5,5;2,4;4,8;246;0,5
"2022-10-20 09:00";0,3;28,2;0,39;15,1;5,5;2,4;3,6;200;0,7
"2022-10-20 08:00";0,2;17,1;0,43;22,2;5,1;1,6;3,4;187;0,7
"2022-10-20 07:00";0,3;4,2;0,18;33,1;4,7;0,8;2,9;204;0,7
"2022-10-20 06:00";0,4;3,2;0,17;33,5;4,7;0,8;2,4;204;0,6
"2022-10-20 05:00";-0,1;3,0;0,19;32,3;6,2;1,6;1,9;170;0,6
"2022-10-20 04:00";0,5;5,0;0,18;33,5;7,8;2,4;1,7;190;0,4
"2022-10-20 03:00";0,4;5,9;0,17;31,1;7,8;2,4;1,5;269;0,4
"2022-10-20 02:00";0,4;2,9;0,17;32,7;8,6;2,8;1,7;272;0,6
"2022-10-20 01:00";0,4;3,2;0,17;34,1;9,4;3,1;2,2;279;0,8
"2022-10-20 00:00";0,4;4,6;0,19;33,4;9,4;3,1;2,8;265;0,9
"2022-10-19 23:00";0,2;6,3;0,23;32,1;8,2;2,0;3,1;267;0,9
"2022-10-19 22:00";0,2;8,8;0,24;31,5;7,0;0,8;3,1;290;0,8
"2022-10-19 21:00";0,2;16,2;0,42;28,7;7,0;0,8;3,2;257;0,7
"2022-10-19 20:00";0,4;14,4;0,30;30,4;6,6;0,8;3,8;289;0,7
"2022-10-19 19:00";-0,1;16,1;0,25;29,4;6,2;0,8;4,8;308;1,2
"2022-10-19 18:00";-0,1;14,3;0,21;27,4;6,2;0,8;5,9;317;2,0
"2022-10-19 17:00";-0,0;;0,20;;5,9;1,2;6,3;323;2,3
"2022-10-19 16:00";0,2;;0,17;;5,5;1,6;6,5;324;2,6
"2022-10-19 15:00";0,1;5,2;0,18;50,8;5,5;1,6;6,1;326;3,0
"2022-10-19 14:00";0,2;8,4;0,21;43,8;5,1;1,6;5,6;323;2,5
"2022-10-19 13:00";0,3;5,8;0,18;47,7;4,7;1,6;5,5;321;3,0
"2022-10-19 12:00";0,2;6,0;0,19;45,5;4,7;1,6;5,3;320;2,9
"2022-10-19 11:00";0,4;5,4;0,20;39,2;4,3;1,2;4,2;316;2,3
