Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-07-30 12:00";0,4;0,2;0,14;54,7;6,2;0,8;19,4;274;0,9
"2022-07-30 11:00";0,4;0,1;0,14;52,0;6,2;0,8;18,7;274;0,9
"2022-07-30 10:00";0,4;0,9;0,14;47,1;5,1;0,8;17,5;294;1,0
"2022-07-30 09:00";0,3;0,9;0,14;38,7;3,9;0,8;15,8;300;1,1
"2022-07-30 08:00";0,3;0,9;0,14;35,7;3,9;0,8;14,4;297;1,2
"2022-07-30 07:00";0,3;2,9;0,14;33,5;3,5;0,8;13,2;279;0,7
"2022-07-30 06:00";0,1;2,5;0,13;35,4;3,1;0,8;12,4;300;0,8
"2022-07-30 05:00";0,3;0,9;0,13;37,5;3,1;0,8;12,6;266;0,3
"2022-07-30 04:00";0,3;1,2;0,14;40,5;3,5;0,8;12,8;280;0,5
"2022-07-30 03:00";0,2;0,8;0,13;41,9;3,9;0,8;13,2;273;0,6
"2022-07-30 02:00";0,2;1,7;0,14;41,7;3,9;0,8;13,4;274;0,3
"2022-07-30 01:00";0,1;5,3;0,15;38,3;4,7;0,8;13,8;293;0,6
"2022-07-30 00:00";0,3;3,0;0,17;39,1;5,5;0,8;14,6;285;0,4
"2022-07-29 23:00";0,3;3,9;0,15;41,3;5,5;0,8;15,9;289;0,7
"2022-07-29 22:00";0,3;6,8;0,17;37,3;6,2;0,8;16,9;248;0,4
"2022-07-29 21:00";0,3;2,8;0,15;45,8;7,0;0,8;18,0;292;0,6
"2022-07-29 20:00";0,3;3,4;0,15;48,0;7,0;0,8;18,4;308;1,4
"2022-07-29 19:00";0,3;2,9;0,15;48,2;7,4;0,8;18,9;314;1,7
"2022-07-29 18:00";0,2;3,9;0,15;43,8;7,8;0,8;18,4;302;1,3
"2022-07-29 17:00";0,3;4,0;0,15;43,0;7,8;0,8;17,7;297;1,1
"2022-07-29 16:00";0,2;3,2;0,15;44,8;8,2;0,4;18,3;304;1,3
"2022-07-29 15:00";0,3;2,6;0,14;45,9;8,6;0,0;18,1;292;1,5
"2022-07-29 14:00";0,2;3,2;0,14;52,1;8,6;0,0;19,1;299;1,6
"2022-07-29 13:00";0,3;1,8;0,15;52,1;8,2;0,0;18,3;299;1,3
"2022-07-29 12:00";0,4;3,0;0,14;46,6;7,8;0,0;17,4;302;1,3
"2022-07-29 11:00";0,2;2,1;0,14;44,1;7,8;0,0;16,7;292;1,3
"2022-07-29 10:00";0,4;1,9;0,14;39,2;7,0;0,4;15,9;297;1,3
"2022-07-29 09:00";0,3;2,8;0,14;32,2;6,2;0,8;14,2;290;1,0
"2022-07-29 08:00";0,2;3,6;0,14;26,6;6,2;0,8;12,6;293;0,7
"2022-07-29 07:00";0,1;4,2;0,14;24,2;6,2;0,8;11,8;300;0,8
"2022-07-29 06:00";0,2;4,9;0,13;23,7;6,2;0,8;12,1;301;0,8
"2022-07-29 05:00";0,2;3,2;0,14;28,7;6,2;0,8;13,0;293;0,8
"2022-07-29 04:00";0,2;0,9;0,14;31,4;5,9;1,2;13,8;288;0,8
"2022-07-29 03:00";0,2;1,2;0,14;28,1;5,5;1,6;14,3;293;0,7
"2022-07-29 02:00";0,3;1,3;0,15;29,0;5,5;1,6;14,7;283;0,6
"2022-07-29 01:00";0,2;1,8;0,15;25,8;5,5;1,2;14,9;289;0,6
"2022-07-29 00:00";0,1;3,4;0,15;26,7;5,5;0,8;15,2;298;0,8
"2022-07-28 23:00";0,2;4,3;0,15;30,4;5,5;0,8;15,2;294;0,7
"2022-07-28 22:00";0,1;3,8;0,16;37,1;5,9;0,4;15,7;303;1,0
"2022-07-28 21:00";0,3;2,4;0,15;43,6;6,2;0,0;16,7;304;1,0
"2022-07-28 20:00";0,2;2,7;0,15;45,0;6,2;0,0;17,6;304;1,2
"2022-07-28 19:00";0,1;1,6;0,15;53,3;6,6;0,0;18,6;289;1,1
"2022-07-28 18:00";0,2;3,2;0,15;55,7;7,0;0,0;18,9;268;0,5
"2022-07-28 17:00";0,3;3,2;0,15;58,6;7,0;0,0;19,3;291;0,6
"2022-07-28 16:00";0,3;1,9;0,15;61,9;7,0;0,0;19,7;195;0,5
"2022-07-28 15:00";0,2;1,5;0,15;59,2;7,0;0,0;18,9;170;1,1
"2022-07-28 14:00";0,2;3,6;0,15;56,6;7,0;0,0;18,1;278;0,7
"2022-07-28 13:00";0,3;2,0;0,15;62,4;7,0;0,4;19,5;201;0,5
"2022-07-28 12:00";0,2;3,4;0,15;58,3;7,0;0,8;17,7;173;0,9
"2022-07-28 11:00";0,1;3,7;0,15;53,7;7,0;0,8;17,1;234;0,3
"2022-07-28 10:00";0,2;1,7;0,15;56,2;8,2;1,6;17,5;171;0,9
"2022-07-28 09:00";0,2;3,7;0,15;46,1;9,4;2,4;16,0;177;0,8
"2022-07-28 08:00";0,1;3,0;0,15;43,0;9,4;2,4;15,1;170;0,7
"2022-07-28 07:00";0,2;4,1;0,14;37,4;9,8;3,6;14,6;159;0,5
"2022-07-28 06:00";0,3;1,2;0,14;40,5;10,2;4,7;14,5;144;0,5
"2022-07-28 05:00";0,2;0,9;0,14;42,1;10,2;4,7;14,5;161;0,6
"2022-07-28 04:00";0,2;8,1;0,17;22,7;16,0;4,7;14,0;116;0,5
"2022-07-28 03:00";0,2;10,7;0,17;16,2;21,9;4,7;13,7;114;0,7
"2022-07-28 02:00";0,4;13,3;0,18;10,7;21,9;4,7;13,4;109;0,7
"2022-07-28 01:00";0,2;20,5;0,24;9,6;14,8;3,2;13,4;118;0,4
"2022-07-28 00:00";0,2;26,4;0,35;16,6;7,8;1,6;14,3;144;0,4
"2022-07-27 23:00";0,3;22,8;0,30;30,5;7,8;1,6;15,6;247;0,4
"2022-07-27 22:00";0,3;11,5;0,21;50,0;8,2;1,2;16,9;254;0,4
"2022-07-27 21:00";0,2;3,9;0,15;64,0;8,6;0,8;18,3;305;0,7
"2022-07-27 20:00";0,2;2,8;0,15;67,1;8,6;0,8;19,4;293;0,9
"2022-07-27 19:00";0,2;2,4;0,15;66,8;9,4;1,2;20,6;282;0,8
"2022-07-27 18:00";0,2;2,2;0,15;63,6;10,2;1,6;21,1;254;0,4
"2022-07-27 17:00";0,2;2,3;0,15;62,5;10,2;1,6;21,3;203;0,6
"2022-07-27 16:00";0,2;2,6;0,16;59,8;10,5;2,0;20,9;200;0,6
"2022-07-27 15:00";0,1;2,3;0,17;58,2;10,9;2,4;20,6;215;0,4
"2022-07-27 14:00";0,2;3,1;0,16;54,0;10,9;2,4;19,9;169;1,0
"2022-07-27 13:00";0,1;2,2;0,16;56,2;10,2;2,8;19,7;165;1,3
"2022-07-27 12:00";0,1;1,8;0,15;51,8;9,4;3,2;19,1;166;1,3
"2022-07-27 11:00";0,2;3,8;0,16;43,1;9,4;3,2;17,8;169;1,0
"2022-07-27 10:00";0,1;3,3;0,17;42,4;8,2;2,8;17,4;172;1,2
"2022-07-27 09:00";0,1;4,4;0,17;37,1;7,0;2,4;17,1;165;1,1
"2022-07-27 08:00";0,0;3,6;0,23;33,5;7,0;2,4;16,7;165;1,0
"2022-07-27 07:00";0,1;2,3;0,17;34,3;7,0;3,6;16,7;154;0,7
"2022-07-27 06:00";0,0;1,2;0,16;38,1;7,0;4,7;16,7;163;0,7
"2022-07-27 05:00";0,1;0,5;0,16;42,3;7,0;4,7;16,7;157;0,8
"2022-07-27 04:00";0,0;0,3;0,16;51,3;10,9;5,1;16,7;146;0,8
"2022-07-27 03:00";0,1;0,6;0,16;56,8;14,8;5,5;17,0;144;0,6
"2022-07-27 02:00";0,2;1,1;0,17;61,7;14,8;5,5;18,2;204;0,9
"2022-07-27 01:00";0,1;2,8;0,18;62,6;16,8;4,7;19,9;169;0,6
"2022-07-27 00:00";0,2;3,6;0,18;70,6;18,7;4,0;20,7;168;0,6
"2022-07-26 23:00";0,3;4,9;0,18;70,3;18,7;4,0;21,1;213;0,3
"2022-07-26 22:00";0,0;5,4;0,19;69,1;19,5;4,0;22,0;303;0,7
"2022-07-26 21:00";0,2;5,3;0,18;68,3;20,3;4,0;24,0;166;0,9
"2022-07-26 20:00";0,1;6,8;0,18;66,5;20,3;4,0;24,9;158;1,2
"2022-07-26 19:00";0,2;4,3;0,18;70,4;19,1;3,6;25,7;155;1,5
"2022-07-26 18:00";0,3;4,5;0,19;70,3;18,0;3,2;26,0;138;2,1
"2022-07-26 17:00";0,3;4,1;0,15;71,0;18,0;3,2;25,9;142;2,4
"2022-07-26 16:00";0,2;2,3;0,15;74,2;17,2;2,8;26,1;152;2,2
"2022-07-26 15:00";0,2;3,1;0,15;72,8;16,4;2,4;25,8;142;2,4
"2022-07-26 14:00";0,2;1,8;0,16;74,8;16,4;2,4;25,6;148;2,2
"2022-07-26 13:00";0,2;3,0;0,17;71,5;18,4;2,8;24,6;132;2,9
"2022-07-26 12:00";0,1;2,8;0,16;74,6;20,3;3,2;24,0;144;2,5
"2022-07-26 11:00";0,1;2,7;0,16;71,2;20,3;3,2;24,1;144;2,3
"2022-07-26 10:00";0,2;4,1;0,17;65,2;16,0;3,2;23,2;143;1,8
"2022-07-26 09:00";0,1;6,4;0,17;54,1;11,7;3,2;21,1;132;1,8
"2022-07-26 08:00";0,1;7,6;0,18;40,6;11,7;3,2;18,6;136;1,4
"2022-07-26 07:00";0,1;4,6;0,16;27,0;12,5;4,7;16,2;114;0,9
"2022-07-26 06:00";0,1;3,4;0,16;21,1;13,3;6,3;14,9;121;0,6
"2022-07-26 05:00";0,1;2,9;0,16;28,9;13,3;6,3;15,2;111;0,6
"2022-07-26 04:00";0,1;4,8;0,17;30,1;15,6;6,7;15,6;123;0,6
"2022-07-26 03:00";0,3;5,9;0,18;29,9;18,0;7,1;16,2;115;0,5
"2022-07-26 02:00";0,2;9,7;0,19;26,7;18,0;7,1;16,7;99;0,6
"2022-07-26 01:00";0,3;15,2;0,26;33,2;14,1;4,7;17,4;131;0,4
"2022-07-26 00:00";0,4;16,0;0,35;37,7;10,2;2,4;18,3;158;0,4
"2022-07-25 23:00";0,3;13,4;0,22;50,6;10,2;2,4;19,7;224;0,2
"2022-07-25 22:00";0,1;6,6;0,19;62,4;19,9;2,4;21,2;290;0,5
"2022-07-25 21:00";0,3;3,7;0,17;68,0;29,7;2,4;22,8;275;0,5
"2022-07-25 20:00";0,2;2,1;0,17;69,9;29,7;2,4;24,2;296;0,9
"2022-07-25 19:00";0,3;3,4;0,16;72,7;29,7;2,8;25,3;293;0,9
"2022-07-25 18:00";0,3;2,8;0,16;76,4;29,7;3,2;25,3;284;1,0
"2022-07-25 17:00";0,1;1,7;0,17;73,8;29,7;3,2;25,1;310;1,1
"2022-07-25 16:00";0,1;2,4;0,17;67,0;20,7;3,2;24,6;297;1,1
"2022-07-25 15:00";0,2;2,6;0,16;65,4;11,7;3,2;24,9;293;0,9
"2022-07-25 14:00";0,1;2,7;0,16;62,5;11,7;3,2;23,7;287;1,1
"2022-07-25 13:00";0,2;2,3;0,17;57,2;12,5;3,2;22,5;310;1,3
"2022-07-25 12:00";0,1;2,7;0,17;50,0;13,3;3,2;20,9;317;1,2
"2022-07-25 11:00";0,2;5,7;0,17;35,8;13,3;3,2;19,3;308;1,1
"2022-07-25 10:00";0,1;5,2;0,17;28,0;10,2;3,2;18,1;300;1,3
"2022-07-25 09:00";0,1;5,5;0,17;23,9;7,0;3,2;17,8;301;1,2
"2022-07-25 08:00";0,1;4,3;0,18;25,0;7,0;3,2;17,3;296;1,0
"2022-07-25 07:00";-0,1;3,8;0,17;26,6;6,2;2,4;17,0;296;0,9
"2022-07-25 06:00";0,1;3,4;0,17;31,8;5,5;1,6;16,7;301;0,9
"2022-07-25 05:00";0,1;2,2;0,17;38,4;5,5;1,6;16,9;303;1,0
"2022-07-25 04:00";0,1;1,8;0,16;43,5;5,5;1,6;17,0;303;1,2
"2022-07-25 03:00";0,1;1,5;0,16;43,6;5,5;1,6;17,3;301;1,1
"2022-07-25 02:00";-0,0;2,0;0,16;40,9;5,5;1,6;17,4;300;0,8
"2022-07-25 01:00";0,1;1,1;0,16;41,0;5,9;1,6;17,5;287;0,7
"2022-07-25 00:00";0,2;1,5;0,17;40,9;6,2;1,6;17,5;288;0,8
"2022-07-24 23:00";0,0;2,9;0,20;45,9;6,2;1,6;17,9;282;0,8
"2022-07-24 22:00";0,1;3,0;0,20;46,0;7,8;1,6;18,3;211;0,4
"2022-07-24 21:00";0,0;2,3;0,18;60,7;9,4;1,6;18,7;254;0,5
"2022-07-24 20:00";0,0;2,2;0,17;65,7;9,4;1,6;20,1;266;0,6
"2022-07-24 19:00";0,0;1,6;0,18;71,7;10,2;2,0;21,1;241;0,5
"2022-07-24 18:00";-0,0;1,9;0,18;75,3;10,9;2,4;21,5;196;0,5
"2022-07-24 17:00";0,0;1,2;0,18;75,2;10,9;2,4;21,3;221;0,5
"2022-07-24 16:00";0,1;1,4;0,17;74,6;10,9;2,8;21,3;183;0,9
"2022-07-24 15:00";-0,0;1,1;0,16;82,4;10,9;3,2;21,4;208;0,4
"2022-07-24 14:00";0,1;1,3;0,16;77,2;10,9;3,2;20,2;178;0,9
"2022-07-24 13:00";0,0;2,3;0,17;69,0;12,1;3,2;19,2;180;0,7
"2022-07-24 12:00";0,0;1,1;0,16;72,8;13,3;3,2;19,5;196;0,4
"2022-07-24 11:00";0,1;1,3;0,16;67,4;13,3;3,2;19,4;178;0,9
"2022-07-24 10:00";0,1;1,5;0,16;63,4;10,5;3,2;18,7;184;0,7
"2022-07-24 09:00";-0,1;0,4;0,15;62,4;7,8;3,2;18,5;174;1,0
"2022-07-24 08:00";0,0;0,7;0,15;59,5;7,8;3,2;17,8;177;0,9
"2022-07-24 07:00";0,1;0,7;0,16;52,1;10,5;4,0;16,6;160;1,0
"2022-07-24 06:00";0,1;1,2;0,15;51,9;13,3;4,7;16,8;153;0,7
"2022-07-24 05:00";0,1;2,7;0,16;46,2;13,3;4,7;16,5;145;0,6
"2022-07-24 04:00";0,2;2,7;0,17;45,4;13,7;4,7;16,4;114;0,5
"2022-07-24 03:00";0,2;2,6;0,17;52,8;14,1;4,7;16,7;135;0,6
"2022-07-24 02:00";0,3;4,7;0,19;52,1;14,1;4,7;16,9;124;0,5
"2022-07-24 01:00";0,2;5,5;0,19;55,5;12,9;4,0;17,2;185;0,2
"2022-07-24 00:00";0,2;4,2;0,19;60,8;11,7;3,2;18,1;306;0,4
"2022-07-23 23:00";0,2;2,9;0,18;65,7;11,7;3,2;19,2;308;0,6
"2022-07-23 22:00";0,0;2,7;0,18;70,6;12,1;4,0;20,6;304;0,6
"2022-07-23 21:00";0,0;2,5;0,18;73,2;12,5;4,7;21,8;241;0,3
"2022-07-23 20:00";0,0;2,1;0,19;83,9;12,5;4,7;23,0;256;0,5
"2022-07-23 19:00";0,2;1,7;0,20;89,4;13,7;5,1;23,6;263;0,8
"2022-07-23 18:00";0,1;1,4;0,24;96,7;14,8;5,5;24,7;267;0,8
"2022-07-23 17:00";0,2;1,0;0,21;99,3;14,8;5,5;25,3;245;0,6
"2022-07-23 16:00";0,1;1,0;0,20;100,2;16,0;5,9;25,7;267;0,6
"2022-07-23 15:00";0,1;1,4;0,20;98,0;17,2;6,3;25,1;244;0,5
"2022-07-23 14:00";0,2;1,4;0,21;99,6;17,2;6,3;25,1;227;0,6
"2022-07-23 13:00";0,1;1,5;0,21;93,4;20,7;7,1;24,2;247;0,5
"2022-07-23 12:00";0,2;1,9;0,20;99,5;24,2;7,9;24,1;205;0,4
"2022-07-23 11:00";0,2;1,7;0,20;92,9;24,2;7,9;24,5;264;0,6
"2022-07-23 10:00";0,0;2,2;0,20;65,5;23,0;8,3;23,7;190;0,4
"2022-07-23 09:00";0,1;1,8;0,19;44,3;21,9;8,7;23,5;174;0,7
"2022-07-23 08:00";0,1;3,6;0,19;36,6;21,9;8,7;21,3;115;1,1
"2022-07-23 07:00";0,1;3,7;0,19;37,6;21,9;9,5;20,0;117;0,8
"2022-07-23 06:00";0,1;4,0;0,18;35,3;21,9;10,3;19,1;129;0,6
"2022-07-23 05:00";0,1;5,0;0,19;28,7;21,9;10,3;18,8;125;0,5
"2022-07-23 04:00";0,1;6,0;0,20;26,9;23,8;10,7;19,3;121;0,5
"2022-07-23 03:00";0,0;9,7;0,25;20,2;25,8;11,1;19,7;117;0,6
"2022-07-23 02:00";0,1;18,0;0,35;19,3;25,8;11,1;20,3;130;0,4
"2022-07-23 01:00";0,1;19,5;0,32;27,0;22,3;9,5;21,2;220;0,2
"2022-07-23 00:00";0,2;32,5;0,34;23,0;18,7;7,9;22,0;127;0,4
"2022-07-22 23:00";0,2;29,5;0,30;32,7;18,7;7,9;23,5;140;0,4
"2022-07-22 22:00";0,2;7,5;0,24;60,3;18,0;6,7;25,6;118;0,8
"2022-07-22 21:00";0,2;14,4;0,22;65,3;17,2;5,5;28,1;142;0,3
"2022-07-22 20:00";0,1;4,2;0,18;75,9;17,2;5,5;29,4;186;0,5
"2022-07-22 19:00";0,1;2,5;0,19;73,8;16,8;5,1;29,6;153;0,9
"2022-07-22 18:00";0,2;2,4;0,18;73,0;16,4;4,7;30,0;194;0,5
"2022-07-22 17:00";0,2;1,7;0,18;71,1;16,4;4,7;29,8;168;0,5
"2022-07-22 16:00";0,2;2,0;0,19;71,5;19,9;5,5;29,5;157;0,8
"2022-07-22 15:00";0,1;1,2;0,17;74,1;23,4;6,3;29,2;149;0,9
"2022-07-22 14:00";0,1;4,0;0,18;70,9;23,4;6,3;28,5;117;1,3
"2022-07-22 13:00";0,1;4,3;0,18;70,8;33,6;6,3;27,9;131;1,5
"2022-07-22 12:00";0,3;3,7;0,18;68,2;43,7;6,3;26,9;117;1,1
"2022-07-22 11:00";0,3;10,0;0,20;57,2;43,7;6,3;25,7;101;1,0
"2022-07-22 10:00";0,4;13,4;0,22;45,0;29,3;6,3;23,8;107;1,0
"2022-07-22 09:00";0,4;19,7;0,26;30,5;14,8;6,3;21,1;111;0,9
"2022-07-22 08:00";0,1;9,9;0,22;20,7;14,8;6,3;18,3;109;0,8
"2022-07-22 07:00";0,0;7,8;0,21;7,5;16,4;6,7;17,0;93;0,6
"2022-07-22 06:00";0,1;6,7;0,21;6,2;18,0;7,1;14,9;69;0,3
"2022-07-22 05:00";0,0;6,0;0,22;8,2;18,0;7,1;15,0;141;0,4
"2022-07-22 04:00";0,1;6,5;0,21;10,1;17,6;6,7;15,4;118;0,5
"2022-07-22 03:00";0,0;11,6;0,26;7,4;17,2;6,3;16,1;105;0,5
"2022-07-22 02:00";0,2;27,4;0,43;3,9;17,2;6,3;16,8;124;0,4
"2022-07-22 01:00";0,2;20,4;0,37;17,9;13,7;4,4;18,1;235;0,1
"2022-07-22 00:00";0,3;17,6;0,28;25,2;10,2;2,4;19,8;214;0,3
"2022-07-21 23:00";0,4;14,0;0,22;34,5;10,2;2,4;21,6;177;0,4
"2022-07-21 22:00";0,4;11,8;0,23;42,7;12,9;2,4;23,6;85;0,7
"2022-07-21 21:00";0,1;7,0;0,20;57,8;15,6;2,4;25,7;66;0,5
"2022-07-21 20:00";0,1;3,8;0,17;66,6;15,6;2,4;27,2;358;0,5
"2022-07-21 19:00";-0,0;2,5;0,16;69,8;12,9;2,4;27,5;346;0,6
"2022-07-21 18:00";0,2;3,8;0,16;69,1;10,2;2,4;27,5;323;1,0
"2022-07-21 17:00";0,1;4,5;0,16;65,0;10,2;2,4;27,0;316;1,2
"2022-07-21 16:00";0,1;3,5;0,16;61,0;9,4;2,4;26,4;314;1,3
"2022-07-21 15:00";0,2;3,7;0,16;57,4;8,6;2,4;25,8;307;1,4
"2022-07-21 14:00";0,0;2,9;0,19;56,6;8,6;2,4;25,5;312;1,5
"2022-07-21 13:00";0,1;2,9;0,24;52,4;12,5;3,2;24,9;315;1,5
"2022-07-21 12:00";0,0;3,7;0,23;48,5;16,4;4,0;23,5;316;1,5
"2022-07-21 11:00";0,1;2,7;0,16;46,8;16,4;4,0;22,9;315;1,8
"2022-07-21 10:00";0,4;4,6;0,17;39,2;12,5;3,6;21,4;306;1,4
"2022-07-21 09:00";0,3;5,5;0,17;30,0;8,6;3,2;18,8;302;1,0
"2022-07-21 08:00";0,1;4,8;0,17;29,1;8,6;3,2;16,0;301;1,2
"2022-07-21 07:00";0,1;4,7;0,16;27,9;7,8;2,4;14,1;302;0,8
"2022-07-21 06:00";0,0;3,0;0,15;31,2;7,0;1,6;13,7;296;0,6
"2022-07-21 05:00";0,1;2,1;0,15;34,5;7,0;1,6;13,4;301;0,6
"2022-07-21 04:00";-0,0;3,5;0,15;34,9;7,4;1,6;13,4;285;0,3
"2022-07-21 03:00";-0,0;4,2;0,15;39,6;7,8;1,6;14,0;299;0,7
"2022-07-21 02:00";-0,1;3,5;0,15;42,0;7,8;1,6;14,6;296;0,6
"2022-07-21 01:00";0,0;1,8;0,15;46,8;7,8;2,0;15,6;294;0,7
"2022-07-21 00:00";0,1;2,1;0,14;47,3;7,8;2,4;16,6;299;0,9
"2022-07-20 23:00";0,1;3,1;0,15;47,6;7,8;2,4;17,7;299;1,1
"2022-07-20 22:00";0,2;5,0;0,17;47,4;7,8;2,4;19,1;302;0,8
"2022-07-20 21:00";0,2;3,8;0,16;48,5;;;20,4;300;1,6
"2022-07-20 20:00";0,3;2,7;0,16;44,8;;;21,6;303;1,9
"2022-07-20 19:00";0,6;;0,16;;;;22,0;307;2,0
"2022-07-20 18:00";0,1;;;;;;22,3;311;2,3
"2022-07-20 17:00";0,3;2,4;0,15;;8,6;0,8;22,3;305;2,1
"2022-07-20 16:00";0,2;1,8;0,14;54,3;8,6;0,8;22,2;309;2,4
"2022-07-20 15:00";0,2;2,0;0,15;53,1;8,6;0,8;21,8;318;2,4
"2022-07-20 14:00";0,1;2,0;0,15;52,4;8,2;0,8;21,0;311;2,4
"2022-07-20 13:00";0,2;2,1;0,15;51,8;7,8;0,8;20,1;312;2,4
"2022-07-20 12:00";0,1;2,0;0,15;49,4;7,8;0,8;19,1;306;1,9
"2022-07-20 11:00";0,2;1,3;0,15;45,8;7,4;0,8;18,1;311;2,2
"2022-07-20 10:00";0,0;1,6;0,15;38,6;7,0;0,8;17,1;309;1,9
"2022-07-20 09:00";0,2;2,3;0,15;34,5;7,0;0,8;15,9;307;1,7
"2022-07-20 08:00";0,1;1,7;0,15;33,2;7,0;1,2;14,3;311;2,0
"2022-07-20 07:00";0,0;2,8;0,14;30,7;7,0;1,6;13,1;305;1,5
"2022-07-20 06:00";-0,1;1,1;0,14;33,1;7,0;1,6;12,2;303;1,5
"2022-07-20 05:00";0,2;1,2;0,15;36,2;7,4;2,4;12,4;308;1,4
"2022-07-20 04:00";0,2;0,9;0,15;40,6;7,8;3,2;13,1;302;1,5
"2022-07-20 03:00";0,2;1,0;0,15;43,2;7,8;3,2;13,7;299;1,3
"2022-07-20 02:00";0,2;1,4;0,16;41,2;7,8;2,8;14,2;301;0,9
"2022-07-20 01:00";0,3;1,4;0,16;38,2;7,8;2,4;15,0;299;0,6
"2022-07-20 00:00";0,2;5,3;0,18;31,2;7,8;2,4;15,9;277;0,4
"2022-07-19 23:00";0,2;7,1;0,19;34,8;7,4;2,0;17,1;277;0,4
"2022-07-19 22:00";0,1;6,4;0,18;44,3;7,0;1,6;18,3;255;0,5
"2022-07-19 21:00";0,2;4,3;0,18;52,3;7,0;1,6;19,2;256;0,3
"2022-07-19 20:00";0,1;3,6;0,18;53,6;7,4;1,6;19,7;263;0,4
"2022-07-19 19:00";0,2;6,2;0,18;53,6;7,8;1,6;19,0;246;0,3
"2022-07-19 18:00";0,2;8,8;0,18;54,8;7,8;1,6;17,6;275;0,5
"2022-07-19 17:00";0,2;7,8;0,19;55,3;8,6;1,6;18,0;269;0,6
"2022-07-19 16:00";0,1;3,4;0,17;62,0;9,4;1,6;20,9;239;0,5
"2022-07-19 15:00";0,2;1,6;0,16;60,2;9,4;1,6;21,5;188;0,8
"2022-07-19 14:00";0,2;1,6;0,16;57,5;9,0;1,6;20,6;186;0,8
"2022-07-19 13:00";0,1;1,9;0,17;52,9;8,6;1,6;19,6;182;0,9
"2022-07-19 12:00";0,2;2,4;0,16;51,8;8,6;1,6;18,9;175;0,8
"2022-07-19 11:00";0,2;5,1;0,17;44,7;8,2;2,0;17,8;181;0,6
"2022-07-19 10:00";0,4;5,5;0,20;34,5;7,8;2,4;17,0;196;0,5
"2022-07-19 09:00";0,2;6,6;0,21;28,7;7,8;2,4;16,3;176;0,7
