Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-12-30 09:00";0,5;11,0;0,30;31,5;5,5;2,4;4,2;170;1,6
"2022-12-30 08:00";0,5;9,6;0,31;30,9;5,5;2,4;4,1;166;1,4
"2022-12-30 07:00";0,4;8,6;0,29;29,2;5,1;2,4;3,6;162;1,5
"2022-12-30 06:00";0,5;9,2;0,27;26,3;4,7;2,4;3,2;155;1,1
"2022-12-30 05:00";0,3;7,1;0,27;24,7;4,7;2,4;2,7;153;1,0
"2022-12-30 04:00";0,4;5,0;0,28;26,0;5,1;2,8;2,4;155;1,4
"2022-12-30 03:00";0,3;5,1;0,27;25,3;5,5;3,1;2,0;153;1,6
"2022-12-30 02:00";0,3;4,4;0,27;25,7;5,5;3,1;1,7;140;1,7
"2022-12-30 01:00";0,4;4,7;0,27;25,1;6,6;3,9;1,5;138;1,7
"2022-12-30 00:00";0,4;4,6;0,26;25,0;7,8;4,7;1,5;134;2,0
"2022-12-29 23:00";0,3;4,7;0,26;24,9;7,8;4,7;1,3;131;2,3
"2022-12-29 22:00";0,4;5,7;0,27;24,5;8,6;5,5;1,2;132;2,5
"2022-12-29 21:00";0,5;7,3;0,28;23,9;9,4;6,3;0,9;125;2,1
"2022-12-29 20:00";0,5;6,8;0,29;25,5;9,4;6,3;1,3;133;2,4
"2022-12-29 19:00";0,5;8,0;0,31;25,1;10,2;5,9;1,2;137;2,0
"2022-12-29 18:00";0,5;10,8;0,31;24,6;10,9;5,5;1,2;134;2,1
"2022-12-29 17:00";0,4;10,9;0,34;25,9;10,9;5,5;1,2;129;2,4
"2022-12-29 16:00";0,4;11,2;0,30;26,3;10,5;5,1;1,2;132;2,1
"2022-12-29 15:00";0,6;11,5;0,28;27,0;10,2;4,7;1,2;132;2,1
"2022-12-29 14:00";0,5;11,8;0,31;27,8;10,2;4,7;1,1;129;2,0
"2022-12-29 13:00";0,5;13,4;0,31;28,4;7,8;3,9;0,9;126;2,1
"2022-12-29 12:00";0,5;12,8;0,29;29,8;5,5;3,1;0,7;127;2,0
"2022-12-29 11:00";0,4;10,0;0,23;32,7;5,5;3,1;0,5;127;2,0
"2022-12-29 10:00";0,5;10,9;0,25;33,1;5,5;2,4;0,3;120;1,7
"2022-12-29 09:00";0,5;11,5;0,24;33,0;5,5;1,6;0,1;125;1,5
"2022-12-29 08:00";0,4;11,5;0,25;31,3;5,5;1,6;-0,1;134;1,1
"2022-12-29 07:00";0,3;7,3;0,27;35,0;6,6;2,0;-0,2;120;0,8
"2022-12-29 06:00";0,3;3,4;0,19;36,9;7,8;2,4;-0,4;121;0,9
"2022-12-29 05:00";0,3;2,0;0,19;37,9;7,8;2,4;-0,7;144;1,0
"2022-12-29 04:00";0,4;1,9;0,19;39,3;9,0;5,1;-0,8;105;1,1
"2022-12-29 03:00";0,4;3,0;0,20;38,3;10,2;7,9;-0,8;142;1,3
"2022-12-29 02:00";0,4;4,0;0,21;39,5;10,2;7,9;-0,7;141;1,1
"2022-12-29 01:00";0,5;4,9;0,22;40,6;14,8;10,2;-0,7;156;1,4
"2022-12-29 00:00";0,4;6,0;0,21;41,0;19,5;12,6;-0,8;151;1,3
"2022-12-28 23:00";0,5;14,6;0,27;35,5;19,5;12,6;-1,1;156;1,1
"2022-12-28 22:00";0,7;52,5;0,53;8,9;25,8;18,9;-1,5;162;0,8
"2022-12-28 21:00";0,9;49,6;0,56;12,0;32,0;25,2;-1,9;173;0,9
"2022-12-28 20:00";1,2;60,2;0,58;12,0;32,0;25,2;-2,2;168;0,8
"2022-12-28 19:00";0,8;53,3;1,05;18,6;26,9;18,5;-1,5;176;1,3
"2022-12-28 18:00";0,7;27,1;0,85;38,2;21,9;11,8;-0,4;189;1,7
"2022-12-28 17:00";0,7;20,1;0,50;42,0;21,9;11,8;-0,2;189;1,7
"2022-12-28 16:00";0,7;20,7;0,57;44,5;18,7;11,0;0,0;190;1,5
"2022-12-28 15:00";0,7;18,0;0,43;49,5;15,6;10,2;0,4;191;1,5
"2022-12-28 14:00";0,6;14,6;0,37;54,6;15,6;10,2;0,8;188;1,5
"2022-12-28 13:00";0,7;16,8;0,43;53,9;11,3;7,1;1,1;188;1,3
"2022-12-28 12:00";0,8;18,2;0,51;49,7;7,0;3,9;0,9;192;1,1
"2022-12-28 11:00";0,7;24,4;0,52;42,9;7,0;3,9;0,4;197;1,5
"2022-12-28 10:00";0,7;22,2;0,42;42,6;5,9;2,8;0,2;193;1,5
"2022-12-28 09:00";0,5;14,0;0,35;48,4;4,7;1,6;1,0;204;1,5
"2022-12-28 08:00";0,6;9,4;0,29;52,3;4,7;1,6;1,2;207;1,2
"2022-12-28 07:00";0,5;2,6;0,19;56,8;6,2;2,0;1,5;212;1,2
"2022-12-28 06:00";0,6;1,1;0,17;58,1;7,8;2,4;1,6;224;1,3
"2022-12-28 05:00";0,5;1,0;0,17;58,6;7,8;2,4;1,7;220;1,0
"2022-12-28 04:00";0,4;2,6;0,20;57,1;9,0;4,3;1,7;202;1,4
"2022-12-28 03:00";0,5;1,7;0,20;58,6;10,2;6,3;1,9;194;1,7
"2022-12-28 02:00";0,4;1,7;0,20;58,4;10,2;6,3;1,9;188;1,8
"2022-12-28 01:00";0,5;3,0;0,23;57,8;12,1;7,9;2,0;192;1,9
"2022-12-28 00:00";0,5;4,2;0,26;57,9;14,1;9,4;2,0;186;1,9
"2022-12-27 23:00";0,5;5,4;0,29;57,5;14,1;9,4;2,0;182;2,1
"2022-12-27 22:00";0,6;9,6;0,37;53,2;16,8;10,6;1,3;183;2,0
"2022-12-27 21:00";0,6;10,5;0,43;51,4;19,5;11,8;1,3;180;2,0
"2022-12-27 20:00";0,9;16,4;0,49;48,4;19,5;11,8;1,4;188;1,8
"2022-12-27 19:00";0,7;13,8;0,49;50,5;22,6;14,9;1,5;192;1,8
"2022-12-27 18:00";0,7;18,7;0,55;46,8;25,8;18,1;1,2;189;1,4
"2022-12-27 17:00";0,7;20,8;0,49;43,9;25,8;18,1;1,3;180;1,5
"2022-12-27 16:00";0,7;24,0;0,54;39,3;16,8;11,0;0,8;188;1,4
"2022-12-27 15:00";1,6;60,6;0,83;12,2;7,8;3,9;-0,5;171;0,8
"2022-12-27 14:00";1,8;57,5;0,68;11,0;7,8;3,9;-1,1;143;0,6
"2022-12-27 13:00";0,5;24,3;0,33;23,8;7,0;2,8;-2,1;166;1,5
"2022-12-27 12:00";0,4;15,7;0,28;30,7;6,2;1,6;-2,8;157;2,0
"2022-12-27 11:00";0,2;14,4;0,28;32,9;6,2;1,6;-3,5;147;2,0
"2022-12-27 10:00";0,2;11,6;0,23;36,8;6,2;1,2;-3,9;144;2,4
"2022-12-27 09:00";0,3;9,3;0,21;40,6;6,2;0,8;-4,3;145;2,8
"2022-12-27 08:00";0,1;4,2;0,20;46,6;6,2;0,8;-4,7;139;3,0
"2022-12-27 07:00";0,1;1,6;0,18;50,1;5,9;1,2;-5,0;135;2,9
"2022-12-27 06:00";-0,0;1,4;0,17;52,0;5,5;1,6;-5,4;129;3,3
"2022-12-27 05:00";-0,0;0,7;0,17;53,8;5,5;1,6;-5,7;128;3,2
"2022-12-27 04:00";0,0;0,7;0,17;54,6;5,5;1,6;-6,3;123;2,7
"2022-12-27 03:00";0,1;0,8;0,17;54,4;5,5;1,6;-6,9;118;2,8
"2022-12-27 02:00";0,3;1,0;0,17;54,6;5,5;1,6;-7,2;121;2,8
"2022-12-27 01:00";0,4;0,8;0,17;55,0;5,9;2,4;-7,6;116;3,1
"2022-12-27 00:00";0,2;1,4;0,17;55,4;6,2;3,1;-8,2;115;2,7
"2022-12-26 23:00";0,1;1,2;0,18;55,9;6,2;3,1;-8,6;122;3,5
"2022-12-26 22:00";0,1;2,1;0,19;54,6;6,6;3,1;-9,3;129;3,3
"2022-12-26 21:00";0,1;3,9;0,22;51,9;7,0;3,1;-9,5;128;2,9
"2022-12-26 20:00";0,3;5,4;0,23;51,6;7,0;3,1;-9,2;130;2,4
"2022-12-26 19:00";0,2;5,6;0,24;51,7;7,0;4,3;-8,8;131;2,5
"2022-12-26 18:00";0,2;8,1;0,28;49,9;7,0;5,5;-8,5;137;2,2
"2022-12-26 17:00";0,3;9,2;0,28;49,8;7,0;5,5;-8,4;134;1,9
"2022-12-26 16:00";0,4;10,7;0,32;49,1;10,2;6,3;-8,0;123;1,8
"2022-12-26 15:00";0,2;8,2;0,28;51,1;13,3;7,1;-7,3;122;1,7
"2022-12-26 14:00";0,2;6,8;0,23;52,5;13,3;7,1;-7,0;131;2,3
"2022-12-26 13:00";0,3;6,0;0,30;53,1;9,4;5,1;-7,4;137;2,3
"2022-12-26 12:00";0,4;7,9;0,34;51,1;5,5;3,1;-7,7;137;2,3
"2022-12-26 11:00";0,2;4,3;0,24;51,3;5,5;3,1;-7,9;146;2,5
"2022-12-26 10:00";0,3;2,4;0,21;52,5;5,5;3,5;-7,8;153;2,4
"2022-12-26 09:00";0,3;1,8;0,19;54,8;5,5;3,9;-7,6;144;2,4
"2022-12-26 08:00";0,1;1,5;0,18;56,4;5,5;3,9;-7,6;153;2,4
"2022-12-26 07:00";0,2;1,1;0,18;56,0;5,5;5,5;-7,7;156;2,3
"2022-12-26 06:00";0,2;0,7;0,18;54,7;5,5;7,1;-8,2;160;2,1
"2022-12-26 05:00";-0,1;0,8;0,19;52,8;5,5;7,1;-8,6;163;1,9
"2022-12-26 04:00";-0,1;2,1;0,20;50,0;10,9;8,6;-9,3;173;1,3
"2022-12-26 03:00";-0,0;2,6;0,21;48,4;16,4;10,2;-10,3;149;1,1
"2022-12-26 02:00";-0,2;2,2;0,21;46,2;16,4;10,2;-11,3;177;2,0
"2022-12-26 01:00";0,1;5,7;0,25;41,0;33,2;25,5;-9,5;177;2,2
"2022-12-26 00:00";0,1;30,5;0,41;17,3;50,0;40,9;-7,7;179;1,5
"2022-12-25 23:00";0,7;55,7;0,72;4,2;50,0;40,9;-7,6;191;0,8
"2022-12-25 22:00";0,9;58,0;1,00;5,1;46,1;38,1;-7,5;190;1,1
"2022-12-25 21:00";1,0;60,3;1,36;6,9;42,2;35,4;-6,1;197;1,2
"2022-12-25 20:00";1,4;66,1;1,36;6,4;42,2;35,4;-5,5;191;1,3
"2022-12-25 19:00";1,6;71,6;1,20;7,1;32,4;25,5;-4,5;189;1,3
"2022-12-25 18:00";0,7;44,6;1,19;21,6;22,6;15,7;-3,4;194;1,6
"2022-12-25 17:00";0,6;27,1;0,72;34,5;22,6;15,7;-2,6;192;1,7
"2022-12-25 16:00";0,5;21,8;0,60;39,5;21,1;14,9;-2,1;191;1,7
"2022-12-25 15:00";0,8;24,1;0,59;38,5;19,5;14,1;-2,0;197;1,9
"2022-12-25 14:00";0,6;22,9;0,62;39,4;19,5;14,1;-2,0;195;1,6
"2022-12-25 13:00";0,5;19,9;0,56;39,9;14,1;9,8;-2,4;201;1,5
"2022-12-25 12:00";0,4;15,8;0,47;41,1;8,6;5,5;-2,5;204;1,4
"2022-12-25 11:00";0,4;17,0;0,46;39,2;8,6;5,5;-2,4;196;1,3
"2022-12-25 10:00";0,1;20,7;0,38;27,6;7,8;5,1;-4,0;179;0,7
"2022-12-25 09:00";0,1;10,8;0,34;38,5;7,0;4,7;-3,7;187;1,6
"2022-12-25 08:00";0,0;10,4;0,24;32,5;7,0;4,7;-4,7;162;0,8
"2022-12-25 07:00";-0,1;8,4;0,22;32,5;7,4;6,3;-6,5;160;0,7
"2022-12-25 06:00";-0,1;10,2;0,23;29,9;7,8;7,9;-6,4;181;0,8
"2022-12-25 05:00";0,1;15,4;0,29;30,3;7,8;7,9;-5,3;185;1,2
"2022-12-25 04:00";0,1;14,2;0,26;33,4;10,9;9,0;-4,7;176;1,0
"2022-12-25 03:00";0,2;15,1;0,26;35,1;14,1;10,2;-4,1;190;1,1
"2022-12-25 02:00";0,2;14,8;0,27;36,1;14,1;10,2;-4,0;198;1,0
"2022-12-25 01:00";0,4;22,9;0,42;29,0;19,5;15,3;-4,0;193;1,3
"2022-12-25 00:00";0,5;22,3;0,47;31,4;25,0;20,4;-3,7;196;1,3
"2022-12-24 23:00";0,5;10,8;0,41;41,0;25,0;20,4;-3,7;201;1,6
"2022-12-24 22:00";0,5;21,0;0,61;32,5;24,6;20,8;-3,6;198;1,2
"2022-12-24 21:00";0,3;27,0;0,69;28,1;24,2;21,2;-3,2;204;1,4
"2022-12-24 20:00";0,3;31,2;0,91;26,6;24,2;21,2;-3,1;203;1,2
"2022-12-24 19:00";0,4;24,9;0,85;33,1;20,3;18,1;-2,7;204;1,3
"2022-12-24 18:00";0,5;26,0;0,80;32,2;16,4;14,9;-2,6;207;0,8
"2022-12-24 17:00";0,5;30,5;1,12;31,0;16,4;14,9;-2,2;205;1,0
"2022-12-24 16:00";0,5;27,4;0,82;34,8;15,2;11,8;-1,7;215;0,7
"2022-12-24 15:00";0,4;20,0;0,57;39,8;14,1;8,6;-1,1;223;0,8
"2022-12-24 14:00";0,6;18,3;0,53;42,5;14,1;8,6;-0,6;223;1,0
"2022-12-24 13:00";0,6;11,8;0,38;46,3;9,8;6,7;-0,8;235;1,0
"2022-12-24 12:00";1,2;13,5;0,44;45,0;5,5;4,7;-1,3;233;1,0
"2022-12-24 11:00";1,2;12,2;0,42;46,3;5,5;4,7;-1,9;237;1,0
"2022-12-24 10:00";1,1;14,8;0,44;44,6;3,5;2,4;-2,4;232;1,1
"2022-12-24 09:00";0,9;11,8;0,29;46,8;1,6;0,0;-2,5;238;0,9
"2022-12-24 08:00";0,9;8,1;0,21;50,3;1,6;0,0;-2,3;246;0,9
"2022-12-24 07:00";0,7;10,8;0,18;49,5;2,3;0,4;-2,1;253;0,9
"2022-12-24 06:00";0,6;14,1;0,17;48,1;3,1;0,8;-1,6;264;1,0
"2022-12-24 05:00";0,2;2,3;0,16;59,7;3,1;0,8;-0,8;296;1,2
"2022-12-24 04:00";0,1;1,8;0,17;60,4;5,5;2,4;-0,1;300;1,7
"2022-12-24 03:00";0,2;1,5;0,17;61,3;7,8;3,9;0,3;301;1,9
"2022-12-24 02:00";0,3;2,2;0,17;55,8;7,8;3,9;0,5;286;1,4
"2022-12-24 01:00";0,5;2,9;0,21;53,3;9,4;5,9;0,5;234;0,9
"2022-12-24 00:00";0,3;2,4;0,21;53,8;10,9;7,9;1,2;259;1,2
"2022-12-23 23:00";0,2;4,8;0,26;50,0;10,9;7,9;2,6;210;1,2
"2022-12-23 22:00";0,2;7,9;0,34;47,2;13,7;9,8;2,9;191;1,6
"2022-12-23 21:00";0,4;9,2;0,38;45,1;16,4;11,8;3,0;185;1,8
"2022-12-23 20:00";0,2;11,2;0,48;40,7;16,4;11,8;3,0;182;1,8
"2022-12-23 19:00";0,3;15,1;0,52;33,3;16,0;11,8;2,9;177;1,6
"2022-12-23 18:00";0,3;18,6;0,52;29,4;15,6;11,8;2,8;172;1,7
"2022-12-23 17:00";0,3;18,6;0,56;29,5;15,6;11,8;2,8;176;1,7
"2022-12-23 16:00";0,3;23,8;0,54;27,0;17,2;13,0;2,7;177;1,7
"2022-12-23 15:00";0,3;22,7;0,54;28,8;18,7;14,1;2,4;176;1,4
"2022-12-23 14:00";0,3;17,8;0,52;27,2;18,7;14,1;2,6;184;1,7
"2022-12-23 13:00";0,5;24,9;0,63;18,6;16,4;11,4;2,5;177;1,2
"2022-12-23 12:00";0,3;23,3;0,67;14,3;14,1;8,6;2,1;190;1,2
"2022-12-23 11:00";0,4;20,1;0,66;10,2;14,1;8,6;2,0;201;0,9
"2022-12-23 10:00";0,3;20,2;0,66;6,1;10,2;6,3;1,7;193;1,2
"2022-12-23 09:00";0,3;20,4;0,57;5,6;6,2;3,9;1,7;195;1,0
"2022-12-23 08:00";0,3;19,4;0,59;5,6;6,2;3,9;1,4;193;0,7
"2022-12-23 07:00";0,2;18,3;0,44;7,5;6,6;4,3;1,0;147;0,7
"2022-12-23 06:00";0,2;14,1;0,41;11,9;7,0;4,7;1,0;152;0,9
"2022-12-23 05:00";0,1;12,2;0,37;14,4;7,0;4,7;1,1;150;1,1
"2022-12-23 04:00";0,0;8,9;0,35;18,9;8,6;6,3;1,4;146;1,2
"2022-12-23 03:00";0,1;9,0;0,32;22,9;10,2;7,9;1,3;140;1,1
"2022-12-23 02:00";0,1;8,0;0,30;27,7;10,2;7,9;2,0;151;1,4
"2022-12-23 01:00";0,1;8,2;0,34;30,0;12,9;9,0;2,6;158;1,5
"2022-12-23 00:00";0,2;9,4;0,38;26,9;15,6;10,2;2,7;176;1,6
"2022-12-22 23:00";0,3;12,0;0,44;23,6;15,6;10,2;2,6;173;1,6
"2022-12-22 22:00";0,2;14,4;0,50;23,5;16,0;10,2;2,8;170;1,8
"2022-12-22 21:00";0,2;17,4;0,55;25,8;16,4;10,2;2,7;173;1,8
"2022-12-22 20:00";0,4;17,6;0,58;25,3;16,4;10,2;2,7;174;1,6
"2022-12-22 19:00";0,5;19,4;0,61;24,9;14,4;8,3;2,8;183;1,7
"2022-12-22 18:00";0,3;17,3;0,52;28,9;12,5;6,3;3,0;188;2,0
"2022-12-22 17:00";0,3;18,1;0,47;32,1;12,5;6,3;3,0;186;2,0
"2022-12-22 16:00";0,3;19,8;0,43;33,8;10,9;5,5;3,0;184;2,1
"2022-12-22 15:00";0,2;19,1;0,40;34,1;9,4;4,7;2,9;180;2,0
"2022-12-22 14:00";0,3;12,8;0,35;37,1;9,4;4,7;2,9;187;2,2
"2022-12-22 13:00";0,3;11,9;0,39;44,3;9,0;4,3;3,0;188;2,0
"2022-12-22 12:00";0,3;14,4;0,33;49,0;8,6;3,9;2,8;186;1,9
"2022-12-22 11:00";0,1;12,0;0,31;52,2;8,6;3,9;2,7;190;2,0
"2022-12-22 10:00";0,2;14,0;0,32;49,3;8,2;3,1;2,6;190;1,8
"2022-12-22 09:00";0,1;11,1;0,28;49,1;7,8;2,4;2,6;189;1,9
"2022-12-22 08:00";0,2;8,6;0,30;52,6;7,8;2,4;2,8;187;1,6
"2022-12-22 07:00";0,2;6,4;0,23;53,3;8,6;3,1;2,9;191;1,6
"2022-12-22 06:00";0,2;2,8;0,19;53,4;9,4;3,9;2,9;192;1,8
"2022-12-22 05:00";0,2;2,5;0,19;52,3;9,4;3,9;2,9;189;1,6
"2022-12-22 04:00";0,2;4,0;0,22;48,5;10,2;6,3;2,9;200;1,3
"2022-12-22 03:00";0,2;3,9;0,24;44,4;10,9;8,6;2,9;192;1,3
"2022-12-22 02:00";0,0;5,2;0,28;40,4;10,9;8,6;2,9;192;1,2
"2022-12-22 01:00";0,1;6,9;0,32;35,9;15,2;10,6;3,0;198;1,2
"2022-12-22 00:00";0,2;7,9;0,39;33,6;19,5;12,6;3,0;193;1,3
"2022-12-21 23:00";0,3;12,5;0,49;34,1;19,5;12,6;3,1;191;1,1
"2022-12-21 22:00";0,3;15,5;0,58;26,8;18,7;12,6;3,0;205;1,0
"2022-12-21 21:00";0,5;17,7;0,64;21,7;18,0;12,6;3,0;200;1,2
"2022-12-21 20:00";0,5;20,9;0,72;18,7;18,0;12,6;2,9;196;1,3
"2022-12-21 19:00";0,4;21,4;0,73;13,6;16,0;11,0;2,8;195;1,1
"2022-12-21 18:00";0,5;21,4;0,70;12,8;14,1;9,4;2,6;191;1,3
"2022-12-21 17:00";0,4;20,3;0,64;13,5;14,1;9,4;2,6;191;1,2
"2022-12-21 16:00";0,4;20,0;0,64;13,8;12,5;8,3;2,5;192;1,2
"2022-12-21 15:00";0,4;17,5;0,57;15,7;10,9;7,1;2,5;185;1,6
"2022-12-21 14:00";0,4;15,6;0,56;17,1;10,9;7,1;2,6;184;1,4
"2022-12-21 13:00";0,4;14,2;0,47;16,9;10,2;7,1;2,6;184;1,5
"2022-12-21 12:00";0,5;16,8;0,53;14,9;9,4;7,1;2,6;180;1,6
"2022-12-21 11:00";0,6;18,5;0,53;13,4;9,4;7,1;2,4;173;1,4
"2022-12-21 10:00";0,6;23,0;0,55;10,6;8,2;5,9;2,4;174;1,1
"2022-12-21 09:00";0,6;28,5;0,51;7,0;7,0;4,7;2,2;175;1,6
"2022-12-21 08:00";0,4;21,2;0,55;9,9;7,0;4,7;2,1;167;1,2
"2022-12-21 07:00";0,4;18,9;0,44;11,3;7,0;5,5;1,9;153;1,0
"2022-12-21 06:00";0,4;11,1;0,38;16,1;7,0;6,3;1,9;160;1,0
"2022-12-21 05:00";0,3;10,6;0,39;16,9;7,0;6,3;1,7;161;1,1
"2022-12-21 04:00";0,3;13,3;0,38;13,7;9,8;7,9;1,0;156;0,8
"2022-12-21 03:00";0,4;12,4;0,37;16,6;12,5;9,4;0,6;163;0,8
"2022-12-21 02:00";0,3;9,3;0,40;23,4;12,5;9,4;0,2;173;1,2
"2022-12-21 01:00";0,3;10,3;0,42;25,7;14,8;11,4;-0,3;173;1,4
"2022-12-21 00:00";0,4;10,3;0,42;28,9;17,2;13,4;-0,8;173;1,7
"2022-12-20 23:00";0,4;10,8;0,43;31,0;17,2;13,4;-1,6;172;1,9
"2022-12-20 22:00";0,4;12,3;0,48;32,3;21,9;16,5;-2,1;172;1,9
"2022-12-20 21:00";0,7;14,0;0,43;33,0;26,6;19,6;-2,6;161;1,8
"2022-12-20 20:00";0,6;16,6;0,54;33,8;26,6;19,6;-3,1;167;2,0
"2022-12-20 19:00";0,8;18,1;0,58;35,4;24,6;18,5;-3,6;169;2,2
"2022-12-20 18:00";0,9;21,1;0,47;34,7;22,6;17,3;-4,2;167;2,1
"2022-12-20 17:00";0,9;22,1;0,42;35,2;22,6;17,3;-4,4;162;2,0
"2022-12-20 16:00";1,1;23,0;0,36;35,3;24,6;19,3;-4,3;165;1,9
"2022-12-20 15:00";1,3;26,3;0,42;34,1;26,6;21,2;-4,2;176;1,9
"2022-12-20 14:00";1,4;22,8;0,42;37,7;26,6;21,2;-4,5;182;2,2
"2022-12-20 13:00";1,3;17,9;0,51;42,5;22,3;17,3;-4,8;186;2,2
"2022-12-20 12:00";1,4;17,0;0,49;43,2;18,0;13,4;-5,3;193;2,1
"2022-12-20 11:00";1,0;31,4;0,47;31,1;18,0;13,4;-6,3;182;1,7
"2022-12-20 10:00";0,6;29,7;0,36;30,9;16,4;12,2;-7,2;178;2,0
"2022-12-20 09:00";0,5;32,9;0,33;29,0;14,8;11,0;-7,6;176;2,0
"2022-12-20 08:00";0,6;20,4;0,32;38,7;14,8;11,0;-7,6;180;2,0
"2022-12-20 07:00";0,5;10,6;0,27;47,4;14,4;11,0;-7,5;178;1,9
"2022-12-20 06:00";0,5;8,1;0,27;49,7;14,1;11,0;-7,3;180;1,8
"2022-12-20 05:00";0,6;8,3;0,27;50,0;14,1;11,0;-7,2;183;1,8
"2022-12-20 04:00";0,4;6,0;0,26;51,2;13,3;9,8;-7,6;182;2,0
"2022-12-20 03:00";0,4;5,5;0,26;51,1;12,5;8,6;-7,9;182;2,2
"2022-12-20 02:00";0,3;6,6;0,27;50,2;12,5;8,6;-7,9;182;2,0
"2022-12-20 01:00";0,3;5,9;0,28;51,7;17,6;13,4;-7,3;179;2,1
"2022-12-20 00:00";0,2;7,0;0,28;52,8;22,6;18,1;-6,2;179;2,1
"2022-12-19 23:00";0,2;7,4;0,27;51,6;22,6;18,1;-5,7;169;1,7
"2022-12-19 22:00";0,4;14,4;0,35;46,8;25,8;19,6;-5,1;174;1,7
"2022-12-19 21:00";0,8;22,8;0,65;41,6;28,9;21,2;-4,6;189;1,9
"2022-12-19 20:00";0,8;13,5;0,57;48,9;28,9;21,2;-3,5;195;2,5
"2022-12-19 19:00";0,7;16,6;0,56;42,0;25,0;15,3;-2,0;189;2,7
"2022-12-19 18:00";0,6;16,0;0,52;40,8;21,1;9,4;-1,0;191;2,7
"2022-12-19 17:00";0,5;16,4;0,51;41,2;21,1;9,4;-0,0;200;2,0
"2022-12-19 16:00";0,4;14,3;0,41;43,4;17,2;7,5;0,6;206;1,8
"2022-12-19 15:00";0,4;10,9;0,34;47,9;13,3;5,5;1,3;214;1,7
"2022-12-19 14:00";0,5;12,6;0,39;47,1;13,3;5,5;1,8;211;1,4
"2022-12-19 13:00";0,6;16,0;0,43;46,2;10,5;4,3;2,4;208;1,0
