Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2022-09-29 02:00";0,2;2,1;0,21;12,5;7,0;2,4;8,2;52;0,5
"2022-09-29 01:00";0,0;3,9;0,21;9,3;8,2;3,1;8,4;63;0,5
"2022-09-29 00:00";0,1;2,6;0,21;12,1;9,4;3,9;8,5;341;0,5
"2022-09-28 23:00";0,2;3,9;0,22;12,6;9,4;3,9;8,6;5;0,5
"2022-09-28 22:00";0,2;12,5;0,24;8,0;9,8;3,9;8,8;72;0,9
"2022-09-28 21:00";0,1;6,8;0,24;12,9;10,2;3,9;9,0;64;1,3
"2022-09-28 20:00";0,3;4,8;0,26;13,1;10,2;3,9;9,3;44;1,2
"2022-09-28 19:00";0,8;5,0;0,26;16,3;9,4;2,8;9,8;41;1,1
"2022-09-28 18:00";1,2;6,5;0,25;19,3;8,6;1,6;10,0;43;1,0
"2022-09-28 17:00";1,7;6,1;0,28;20,2;8,6;1,6;9,9;56;1,4
"2022-09-28 16:00";2,3;3,5;0,25;27,7;8,2;1,6;10,4;59;1,7
"2022-09-28 15:00";0,4;2,6;0,20;36,3;7,8;1,6;10,9;50;1,7
"2022-09-28 14:00";0,0;2,1;0,19;37,0;7,8;1,6;10,7;55;1,6
"2022-09-28 13:00";0,0;3,0;0,20;35,2;6,6;1,2;9,6;66;1,5
"2022-09-28 12:00";-0,0;5,0;0,21;33,2;5,5;0,8;8,5;72;1,8
"2022-09-28 11:00";0,1;8,1;0,21;28,8;5,5;0,8;7,4;76;2,1
"2022-09-28 10:00";0,1;5,6;0,21;23,2;4,7;0,4;6,8;65;1,5
"2022-09-28 09:00";0,1;10,0;0,21;14,5;3,9;0,0;5,9;81;1,1
"2022-09-28 08:00";0,0;11,5;0,26;9,6;3,9;0,0;5,5;80;1,2
"2022-09-28 07:00";0,1;4,1;0,19;15,3;3,9;0,4;5,2;55;0,7
"2022-09-28 06:00";0,0;2,1;0,17;17,2;3,9;0,8;5,3;26;0,5
"2022-09-28 05:00";0,1;2,0;0,17;19,9;3,9;0,8;5,8;56;0,4
"2022-09-28 04:00";0,0;0,2;0,17;21,6;4,7;1,2;5,9;10;0,5
"2022-09-28 03:00";0,1;0,1;0,17;23,0;5,5;1,6;6,2;13;0,5
"2022-09-28 02:00";0,1;0,1;0,17;25,6;5,5;1,6;6,6;9;0,5
"2022-09-28 01:00";-0,0;1,2;0,17;25,5;7,0;1,6;7,1;5;0,5
"2022-09-28 00:00";0,0;1,7;0,18;27,4;8,6;1,6;7,6;34;0,7
"2022-09-27 23:00";0,1;5,4;0,22;26,4;8,6;1,6;8,2;47;0,6
"2022-09-27 22:00";0,1;13,3;0,28;22,5;9,4;1,6;8,9;61;0,7
"2022-09-27 21:00";0,0;12,3;0,28;27,1;10,2;1,6;9,9;74;1,0
"2022-09-27 20:00";0,1;11,9;0,24;30,7;10,2;1,6;10,9;55;1,1
"2022-09-27 19:00";0,1;8,9;0,22;38,2;10,9;2,0;12,2;54;1,1
"2022-09-27 18:00";0,1;7,7;0,20;47,3;11,7;2,4;13,5;67;1,8
"2022-09-27 17:00";0,2;6,6;0,19;59,8;11,7;2,4;14,0;85;2,3
"2022-09-27 16:00";0,1;5,5;0,19;60,4;12,9;2,4;14,4;87;2,3
"2022-09-27 15:00";0,1;4,5;0,19;54,9;14,1;2,4;14,2;81;2,2
"2022-09-27 14:00";0,2;4,6;0,20;43,1;14,1;2,4;13,5;89;1,9
"2022-09-27 13:00";0,2;3,9;0,18;41,9;14,8;2,4;12,3;102;2,1
"2022-09-27 12:00";0,1;5,6;0,19;32,4;15,6;2,4;11,5;87;1,7
"2022-09-27 11:00";0,1;4,5;0,18;28,9;15,6;2,4;9,9;104;1,9
"2022-09-27 10:00";0,1;5,5;0,20;21,1;10,2;1,6;8,1;103;1,7
"2022-09-27 09:00";0,2;14,8;0,23;9,6;4,7;0,8;6,1;97;1,4
"2022-09-27 08:00";0,3;14,5;0,26;7,6;4,7;0,8;4,9;114;0,8
"2022-09-27 07:00";-0,0;4,9;0,18;13,8;5,1;0,8;4,7;109;0,6
"2022-09-27 06:00";0,0;5,8;0,17;13,4;5,5;0,8;4,8;94;0,8
"2022-09-27 05:00";-0,0;1,6;0,16;18,3;5,5;0,8;5,1;102;0,8
"2022-09-27 04:00";0,0;2,2;0,16;20,0;6,6;1,6;5,2;99;0,7
"2022-09-27 03:00";0,1;1,5;0,17;23,0;7,8;2,4;5,6;103;0,7
"2022-09-27 02:00";0,1;1,5;0,17;25,1;7,8;2,4;6,0;107;0,5
"2022-09-27 01:00";0,1;1,4;0,18;31,8;8,2;3,1;6,9;114;0,9
"2022-09-27 00:00";0,0;3,5;0,20;33,1;8,6;3,9;7,6;102;0,8
"2022-09-26 23:00";0,1;5,3;0,22;33,5;8,6;3,9;7,8;113;0,6
"2022-09-26 22:00";-0,0;10,6;0,27;32,2;8,2;2,8;7,8;104;0,6
"2022-09-26 21:00";0,1;15,9;0,34;31,3;7,8;1,6;8,4;110;0,6
"2022-09-26 20:00";0,2;14,3;0,43;35,2;7,8;1,6;9,6;91;0,8
"2022-09-26 19:00";0,1;7,6;0,24;46,8;7,8;1,6;11,4;108;1,4
"2022-09-26 18:00";-0,1;7,9;0,18;54,8;7,8;1,6;12,8;111;1,6
"2022-09-26 17:00";0,0;5,3;0,17;59,7;7,8;1,6;13,2;120;1,6
"2022-09-26 16:00";-0,0;3,2;0,18;60,9;12,9;3,5;13,4;120;1,2
"2022-09-26 15:00";0,1;4,5;0,19;56,4;18,0;5,5;12,5;96;1,2
"2022-09-26 14:00";0,0;2,0;0,16;57,1;18,0;5,5;12,4;116;1,1
"2022-09-26 13:00";0,1;2,4;0,19;54,0;30,5;6,7;12,3;126;1,2
"2022-09-26 12:00";0,1;3,7;0,19;47,8;43,0;7,9;11,1;114;1,2
"2022-09-26 11:00";0,4;13,8;0,23;26,6;43,0;7,9;9,1;120;1,3
"2022-09-26 10:00";1,1;21,6;0,35;7,6;28,1;7,1;5,8;107;0,9
"2022-09-26 09:00";1,9;26,9;0,54;2,3;13,3;6,3;3,6;115;0,6
"2022-09-26 08:00";0,9;13,3;0,74;0,6;13,3;6,3;1,2;143;0,5
"2022-09-26 07:00";0,5;8,7;0,33;0,6;10,5;6,7;1,7;177;0,6
"2022-09-26 06:00";0,1;6,9;0,27;1,0;7,8;7,1;2,3;244;0,3
"2022-09-26 05:00";0,2;5,2;0,28;3,5;7,8;7,1;3,1;188;0,3
"2022-09-26 04:00";0,3;8,1;0,28;6,3;11,7;8,3;3,8;195;0,1
"2022-09-26 03:00";0,7;12,9;0,23;9,4;15,6;9,4;4,6;99;0,1
"2022-09-26 02:00";1,0;7,3;0,19;22,4;15,6;9,4;4,7;291;0,4
"2022-09-26 01:00";1,5;6,6;0,28;21,4;16,4;9,0;5,3;271;0,3
"2022-09-26 00:00";0,8;15,3;0,52;12,2;17,2;8,6;5,7;272;0,1
"2022-09-25 23:00";0,4;19,0;0,57;11,9;17,2;8,6;5,3;253;0,3
"2022-09-25 22:00";0,3;30,1;0,59;7,1;12,5;5,5;5,7;259;0,3
"2022-09-25 21:00";0,2;26,1;0,47;15,7;7,8;2,4;6,4;283;0,4
"2022-09-25 20:00";0,1;18,8;0,36;29,0;7,8;2,4;8,1;303;0,5
"2022-09-25 19:00";0,0;4,3;0,26;48,2;7,4;1,6;9,6;334;1,0
"2022-09-25 18:00";-0,0;3,0;0,25;48,4;7,0;0,8;10,8;339;1,1
"2022-09-25 17:00";0,3;3,2;0,20;50,2;7,0;0,8;12,0;327;1,3
"2022-09-25 16:00";0,1;3,1;0,21;50,2;6,6;0,8;12,4;315;1,8
"2022-09-25 15:00";0,2;2,0;0,19;50,4;6,2;0,8;12,9;313;1,8
"2022-09-25 14:00";0,4;1,2;0,18;48,9;6,2;0,8;12,4;315;1,9
"2022-09-25 13:00";0,1;2,3;0,18;44,1;5,9;0,8;11,2;318;1,8
"2022-09-25 12:00";0,1;2,1;0,18;44,0;5,5;0,8;11,0;317;2,1
"2022-09-25 11:00";0,1;1,1;0,17;40,8;5,5;0,8;10,6;313;1,9
"2022-09-25 10:00";0,2;1,1;0,17;37,4;5,1;1,2;9,3;313;2,0
"2022-09-25 09:00";0,4;1,7;0,17;30,8;4,7;1,6;7,6;314;1,6
"2022-09-25 08:00";1,1;2,7;0,17;28,5;4,7;1,6;6,9;312;1,3
"2022-09-25 07:00";1,2;1,9;0,16;28,2;5,5;1,6;7,0;306;1,2
"2022-09-25 06:00";1,7;1,8;0,16;29,4;6,2;1,6;8,0;305;1,2
"2022-09-25 05:00";2,2;3,1;0,16;27,4;6,2;1,6;8,4;310;1,2
"2022-09-25 04:00";1,9;3,1;0,17;28,9;6,6;3,1;8,3;306;1,1
"2022-09-25 03:00";2,2;4,1;0,17;28,2;7,0;4,7;8,2;308;1,0
"2022-09-25 02:00";2,3;4,8;0,18;27,7;7,0;4,7;8,0;311;1,0
"2022-09-25 01:00";1,5;4,8;0,18;29,3;11,3;5,5;7,9;314;1,2
"2022-09-25 00:00";0,9;5,9;0,21;29,9;15,6;6,3;7,4;312;1,1
"2022-09-24 23:00";0,5;12,4;0,28;22,8;15,6;6,3;7,4;313;0,7
"2022-09-24 22:00";0,7;19,1;0,40;19,2;11,3;4,3;8,1;315;0,8
"2022-09-24 21:00";0,9;16,8;0,35;26,9;7,0;2,4;9,1;319;1,0
"2022-09-24 20:00";0,5;21,0;0,36;25,1;7,0;2,4;10,0;325;0,7
"2022-09-24 19:00";0,8;15,2;0,30;37,5;8,2;2,4;11,5;321;0,9
"2022-09-24 18:00";0,9;6,7;0,21;51,2;9,4;2,4;12,9;331;1,0
"2022-09-24 17:00";0,6;4,3;0,19;57,2;9,4;2,4;13,9;327;1,1
"2022-09-24 16:00";0,7;3,1;0,18;55,5;10,5;2,8;13,9;338;0,9
"2022-09-24 15:00";1,1;2,9;0,19;51,8;11,7;3,1;13,7;329;1,1
"2022-09-24 14:00";0,8;3,7;0,21;43,4;11,7;3,1;13,2;339;1,0
"2022-09-24 13:00";1,0;4,9;0,21;33,3;10,5;2,8;12,7;336;0,9
"2022-09-24 12:00";0,9;5,0;0,22;26,8;9,4;2,4;12,2;351;0,8
"2022-09-24 11:00";0,6;6,4;0,25;14,7;9,4;2,4;10,2;314;1,1
"2022-09-24 10:00";0,5;8,1;0,28;7,6;8,6;4,7;7,4;323;1,0
"2022-09-24 09:00";0,5;7,8;0,24;4,2;7,8;7,1;6,1;320;0,9
"2022-09-24 08:00";1,0;9,2;0,23;1,7;7,8;7,1;5,7;332;0,8
"2022-09-24 07:00";0,4;10,0;0,22;1,9;14,1;9,4;5,7;317;0,7
"2022-09-24 06:00";0,6;10,7;0,24;0,5;20,3;11,8;5,4;335;0,5
"2022-09-24 05:00";0,4;9,6;0,31;0,4;20,3;11,8;5,1;350;0,4
"2022-09-24 04:00";1,1;9,1;0,58;0,8;22,3;12,6;4,2;313;0,2
"2022-09-24 03:00";0,8;11,0;0,63;0,8;24,2;13,4;4,1;295;0,3
"2022-09-24 02:00";0,9;14,8;0,62;0,7;24,2;13,4;4,9;178;0,1
"2022-09-24 01:00";0,6;18,0;0,48;0,6;26,9;15,3;5,6;127;0,0
"2022-09-24 00:00";0,5;21,6;0,60;0,8;29,7;17,3;6,3;284;0,3
"2022-09-23 23:00";0,9;23,8;0,89;1,3;29,7;17,3;7,1;311;0,3
"2022-09-23 22:00";0,9;27,6;0,71;1,3;21,9;10,6;7,5;320;0,4
"2022-09-23 21:00";1,0;33,5;0,82;1,4;14,1;3,9;8,2;299;0,4
"2022-09-23 20:00";0,9;34,4;0,50;2,8;14,1;3,9;9,2;284;0,4
"2022-09-23 19:00";1,6;32,1;0,44;10,5;12,9;3,1;10,8;306;0,5
"2022-09-23 18:00";0,8;29,9;0,36;20,0;11,7;2,4;11,4;323;0,5
"2022-09-23 17:00";1,0;22,1;0,30;28,2;11,7;2,4;11,0;308;0,4
"2022-09-23 16:00";0,5;12,3;0,22;35,7;13,7;2,8;11,4;334;0,9
"2022-09-23 15:00";0,4;6,4;0,19;38,9;15,6;3,1;12,3;77;0,8
"2022-09-23 14:00";0,5;7,3;0,19;39,0;15,6;3,1;12,8;95;0,4
"2022-09-23 13:00";0,6;6,9;0,20;31,0;14,8;2,8;11,7;67;0,5
"2022-09-23 12:00";0,9;14,3;0,23;14,2;14,1;2,4;10,2;344;0,6
"2022-09-23 11:00";1,3;15,3;0,25;12,8;14,1;2,4;9,0;319;0,9
"2022-09-23 10:00";1,6;21,6;0,24;9,9;10,5;2,0;7,6;323;0,8
"2022-09-23 09:00";1,5;26,9;0,29;7,0;7,0;1,6;7,0;325;0,8
"2022-09-23 08:00";1,4;17,3;0,33;11,9;7,0;1,6;6,5;323;0,6
"2022-09-23 07:00";1,2;7,3;0,18;19,4;6,6;2,0;6,2;317;0,5
"2022-09-23 06:00";1,3;5,2;0,21;19,8;6,2;2,4;6,3;303;0,4
"2022-09-23 05:00";1,6;3,9;0,17;24,5;6,2;2,4;6,5;336;0,5
"2022-09-23 04:00";1,3;2,7;0,17;27,0;6,6;2,8;6,4;318;0,8
"2022-09-23 03:00";1,0;2,1;0,17;25,9;7,0;3,1;6,7;325;0,8
"2022-09-23 02:00";1,3;3,2;0,19;25,6;7,0;3,1;7,3;323;0,9
"2022-09-23 01:00";0,7;5,7;0,21;20,1;7,0;2,8;7,7;319;0,8
"2022-09-23 00:00";0,4;9,0;0,24;15,7;7,0;2,4;8,0;319;0,7
"2022-09-22 23:00";0,5;13,5;0,26;13,3;7,0;2,4;8,5;314;0,8
"2022-09-22 22:00";0,5;14,4;0,27;14,5;7,0;1,6;9,3;331;0,6
"2022-09-22 21:00";0,6;20,7;0,31;13,7;7,0;0,8;9,8;334;0,5
"2022-09-22 20:00";0,6;16,8;0,27;20,2;7,0;0,8;10,2;331;0,5
"2022-09-22 19:00";0,8;5,8;0,19;37,0;7,8;0,8;11,4;355;0,7
"2022-09-22 18:00";0,7;7,4;0,19;37,4;8,6;0,8;12,5;332;1,0
"2022-09-22 17:00";0,3;8,5;0,20;35,3;8,6;0,8;12,6;335;0,8
"2022-09-22 16:00";0,4;4,9;0,18;36,8;9,4;2,0;13,2;343;0,8
"2022-09-22 15:00";0,3;3,2;0,17;37,6;10,2;3,1;13,2;8;0,7
"2022-09-22 14:00";0,2;3,7;0,18;32,3;10,2;3,1;12,2;5;0,6
"2022-09-22 13:00";0,3;4,3;0,19;29,3;12,1;3,1;12,4;356;0,7
"2022-09-22 12:00";0,5;5,4;0,20;22,7;14,1;3,1;11,9;334;1,0
"2022-09-22 11:00";0,5;6,3;0,22;17,8;14,1;3,1;10,8;328;1,1
"2022-09-22 10:00";0,5;11,6;0,24;8,3;10,2;2,4;9,7;322;1,1
"2022-09-22 09:00";0,6;15,9;0,33;3,3;6,2;1,6;8,6;319;1,0
"2022-09-22 08:00";0,3;11,6;0,24;2,9;6,2;1,6;7,8;319;0,8
"2022-09-22 07:00";0,3;8,8;0,19;5,0;6,2;1,6;7,4;318;1,0
"2022-09-22 06:00";0,1;8,4;0,18;6,1;6,2;1,6;7,3;321;0,9
"2022-09-22 05:00";0,3;5,1;0,17;10,2;6,2;1,6;7,3;325;0,9
"2022-09-22 04:00";0,2;3,8;0,17;11,4;7,4;2,0;7,2;321;0,8
"2022-09-22 03:00";0,2;3,6;0,17;12,7;8,6;2,4;6,9;321;0,8
"2022-09-22 02:00";0,2;3,5;0,17;14,8;8,6;2,4;6,9;318;0,9
"2022-09-22 01:00";0,1;6,2;0,20;13,5;9,4;2,4;7,2;316;0,8
"2022-09-22 00:00";0,2;8,5;0,26;12,4;10,2;2,4;7,6;317;0,8
"2022-09-21 23:00";0,2;9,2;0,26;13,7;10,2;2,4;8,2;322;0,9
"2022-09-21 22:00";0,3;13,1;0,28;13,4;9,4;1,6;8,9;322;0,8
"2022-09-21 21:00";0,3;15,8;0,26;14,5;8,6;0,8;9,6;326;0,8
"2022-09-21 20:00";0,3;10,3;0,23;21,8;8,6;0,8;10,6;330;0,8
"2022-09-21 19:00";0,5;9,4;0,22;25,1;7,8;0,8;11,8;335;1,0
"2022-09-21 18:00";0,9;9,7;0,21;29,8;7,0;0,8;12,8;352;0,7
"2022-09-21 17:00";1,0;6,5;0,20;35,1;7,0;0,8;13,4;349;0,7
"2022-09-21 16:00";0,2;3,4;0,17;35,3;7,0;1,6;13,5;8;0,6
"2022-09-21 15:00";0,3;2,5;0,17;35,8;7,0;2,4;13,2;33;0,9
"2022-09-21 14:00";0,1;4,6;0,18;30,5;7,0;2,4;12,4;31;0,8
"2022-09-21 13:00";0,2;7,8;0,20;22,3;6,6;2,0;11,7;346;0,7
"2022-09-21 12:00";0,3;7,7;0,20;19,5;6,2;1,6;11,4;341;0,9
"2022-09-21 11:00";0,3;7,3;0,20;15,3;6,2;1,6;10,7;349;0,8
"2022-09-21 10:00";0,3;12,2;0,22;9,5;5,9;0,8;9,8;327;1,0
"2022-09-21 09:00";0,3;16,7;0,26;5,1;5,5;0,0;9,0;321;1,0
"2022-09-21 08:00";0,3;12,3;0,21;4,3;5,5;0,0;8,2;315;0,8
"2022-09-21 07:00";0,2;4,7;0,17;8,0;5,9;0,4;7,6;316;1,1
"2022-09-21 06:00";0,2;2,2;0,17;10,1;6,2;0,8;7,5;320;0,9
"2022-09-21 05:00";0,1;3,2;0,16;10,6;6,2;0,8;7,5;321;1,0
"2022-09-21 04:00";0,2;2,8;0,17;13,0;7,0;1,6;8,0;313;0,8
"2022-09-21 03:00";0,2;2,2;0,17;13,7;7,8;2,4;8,7;321;1,0
"2022-09-21 02:00";0,2;1,6;0,17;13,8;7,8;2,4;9,3;315;1,0
"2022-09-21 01:00";0,2;3,1;0,19;15,0;7,0;2,4;9,6;317;0,8
"2022-09-21 00:00";0,2;5,7;0,22;16,8;6,2;2,4;9,9;319;0,9
"2022-09-20 23:00";0,2;9,0;0,28;14,5;6,2;2,4;10,1;319;0,8
"2022-09-20 22:00";0,1;13,2;0,28;14,1;5,9;1,6;10,6;314;0,8
"2022-09-20 21:00";0,2;15,4;0,28;19,8;5,5;0,8;10,7;318;0,8
"2022-09-20 20:00";0,2;15,7;0,28;27,1;5,5;0,8;11,0;316;0,7
"2022-09-20 19:00";0,2;11,3;0,23;28,2;5,9;0,8;11,7;326;0,9
"2022-09-20 18:00";0,2;8,5;0,21;31,3;6,2;0,8;12,3;332;0,9
"2022-09-20 17:00";0,2;6,8;0,19;34,2;6,2;0,8;12,8;313;1,2
"2022-09-20 16:00";0,3;8,9;0,20;26,5;6,6;0,8;12,2;320;0,6
"2022-09-20 15:00";0,3;3,7;0,18;37,3;7,0;0,8;13,6;308;1,3
"2022-09-20 14:00";0,1;7,6;0,20;27,6;7,0;0,8;12,4;313;0,8
"2022-09-20 13:00";0,3;2,4;0,18;32,1;10,9;1,2;13,3;314;1,2
"2022-09-20 12:00";0,3;2,5;0,18;30,0;14,8;1,6;12,6;312;1,6
"2022-09-20 11:00";0,3;4,6;0,19;21,4;14,8;1,6;11,6;312;1,4
"2022-09-20 10:00";0,4;8,7;0,21;9,7;9,8;1,2;9,9;306;0,9
"2022-09-20 09:00";0,4;11,8;0,23;7,1;4,7;0,8;8,9;295;0,7
"2022-09-20 08:00";0,3;6,7;0,20;11,5;4,7;0,8;8,4;284;0,6
"2022-09-20 07:00";0,3;5,0;0,18;13,5;4,7;0,8;8,0;306;0,7
"2022-09-20 06:00";0,3;1,9;0,17;18,4;4,7;0,8;7,8;310;0,8
"2022-09-20 05:00";0,5;1,4;0,17;21,1;4,7;0,8;7,6;291;0,8
"2022-09-20 04:00";0,4;2,1;0,17;20,9;4,7;1,2;7,4;296;0,7
"2022-09-20 03:00";0,5;2,5;0,17;21,2;4,7;1,6;7,7;292;0,7
"2022-09-20 02:00";0,4;2,5;0,17;22,1;4,7;1,6;7,9;295;0,7
"2022-09-20 01:00";0,3;3,5;0,18;22,2;5,5;1,6;8,3;301;0,7
"2022-09-20 00:00";0,3;3,0;0,19;21,5;6,2;1,6;8,7;301;0,7
"2022-09-19 23:00";0,4;3,7;0,22;25,1;6,2;1,6;9,4;289;0,6
"2022-09-19 22:00";0,2;5,4;0,23;30,0;6,6;1,2;9,8;294;0,8
"2022-09-19 21:00";0,2;6,3;0,21;29,4;7,0;0,8;10,4;298;0,9
"2022-09-19 20:00";0,1;5,6;0,21;32,5;7,0;0,8;11,0;299;1,2
"2022-09-19 19:00";0,3;8,1;0,21;30,8;6,6;0,8;12,4;308;1,2
"2022-09-19 18:00";0,3;8,2;0,20;32,8;6,2;0,8;13,5;311;1,6
"2022-09-19 17:00";0,2;5,2;0,19;34,8;6,2;0,8;13,7;312;1,6
"2022-09-19 16:00";0,6;2,6;0,19;38,9;7,0;1,2;13,6;311;1,7
"2022-09-19 15:00";0,6;4,8;0,20;43,3;7,8;1,6;12,7;310;1,4
"2022-09-19 14:00";0,4;4,9;0,20;38,6;7,8;1,6;13,3;316;1,5
"2022-09-19 13:00";0,3;6,1;0,21;28,2;7,4;2,0;12,1;311;1,3
"2022-09-19 12:00";0,2;4,7;0,21;30,7;7,0;2,4;11,9;308;1,6
"2022-09-19 11:00";0,4;6,0;0,20;28,3;7,0;2,4;10,9;313;1,6
"2022-09-19 10:00";0,4;9,3;0,21;17,7;5,9;2,0;9,4;314;1,4
"2022-09-19 09:00";0,8;11,6;0,26;14,4;4,7;1,6;8,7;315;1,3
"2022-09-19 08:00";0,8;7,8;0,20;12,7;4,7;1,6;8,3;312;1,2
"2022-09-19 07:00";0,2;7,7;0,18;9,4;4,7;2,3;8,4;311;0,8
"2022-09-19 06:00";0,1;5,1;0,18;11,7;4,7;3,0;8,7;313;0,7
"2022-09-19 05:00";0,1;2,5;0,17;17,0;4,7;3,0;9,6;318;0,8
"2022-09-19 04:00";0,2;2,1;0,18;21,3;10,5;6,6;10,0;318;0,9
"2022-09-19 03:00";0,1;2,7;0,19;17,4;16,4;10,2;9,9;320;0,8
"2022-09-19 02:00";0,1;5,8;0,22;16,0;16,4;10,2;10,2;316;0,9
"2022-09-19 01:00";0,3;8,7;0,27;16,5;34,0;27,5;10,6;322;0,7
"2022-09-19 00:00";0,3;11,9;0,35;14,3;51,5;44,8;10,9;316;0,5
"2022-09-18 23:00";0,7;30,6;0,94;4,7;51,5;44,8;11,1;330;0,5
"2022-09-18 22:00";1,1;31,1;1,95;4,7;29,7;24,4;10,8;295;0,3
"2022-09-18 21:00";0,9;33,2;1,81;5,0;7,8;3,9;10,9;207;0,2
"2022-09-18 20:00";0,4;29,7;1,09;12,3;7,8;3,9;12,3;303;0,3
"2022-09-18 19:00";0,4;21,0;0,62;33,8;6,6;2,4;14,0;240;0,3
"2022-09-18 18:00";0,4;5,3;0,26;58,9;5,5;0,8;15,9;245;0,3
"2022-09-18 17:00";0,3;1,9;0,20;61,4;5,5;0,8;15,8;158;0,3
"2022-09-18 16:00";0,3;1,7;0,18;61,5;5,9;1,6;15,8;308;0,7
"2022-09-18 15:00";0,2;2,9;0,20;58,6;6,2;2,4;15,2;292;0,5
"2022-09-18 14:00";0,3;2,5;0,20;55,6;6,2;2,4;15,5;256;0,4
"2022-09-18 13:00";0,3;2,9;0,20;53,3;5,9;2,0;14,4;275;0,4
"2022-09-18 12:00";0,2;2,7;0,21;52,0;5,5;1,6;13,6;248;0,3
"2022-09-18 11:00";0,2;2,1;0,20;46,1;5,5;1,6;13,3;194;0,5
"2022-09-18 10:00";0,2;3,4;0,21;36,4;4,7;1,2;12,3;177;0,7
